teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Phoenix,Memphis,2015-01-11,4.0,-115.0,3.5,-110.0,203.0,209.0,-103.0
Memphis,Phoenix,2015-01-11,-4.0,-105.0,-3.5,100.0,203.0,209.0,-107.0
Cleveland,Sacramento,2015-01-11,4.0,-105.0,3.5,102.0,205.5,205.5,-113.0
Sacramento,Cleveland,2015-01-11,-4.0,-115.0,-3.5,-113.0,205.5,205.5,102.0
Portland,L.A. Lakers,2015-01-11,-5.5,-110.0,-5.5,-105.0,204.0,204.0,-110.0
L.A. Lakers,Portland,2015-01-11,5.5,-110.0,5.5,-105.0,204.0,204.0,100.0
Detroit,Toronto,2015-01-12,7.5,-110.0,6.0,-105.0,210.0,208.5,100.0
Toronto,Detroit,2015-01-12,-7.5,-110.0,-6.0,-105.0,210.0,208.5,-110.0
Houston,Brooklyn,2015-01-12,-6.0,-110.0,-7.0,-106.0,194.5,193.5,-105.0
Brooklyn,Houston,2015-01-12,6.0,-110.0,7.0,-104.0,194.5,193.5,-105.0
New Orleans,Boston,2015-01-12,-4.0,-110.0,-5.5,-105.0,203.0,203.0,100.0
Boston,New Orleans,2015-01-12,4.0,-110.0,5.5,-105.0,203.0,203.0,-110.0
Orlando,Chicago,2015-01-12,11.0,-110.0,11.5,100.0,190.0,191.0,-110.0
Chicago,Orlando,2015-01-12,-11.0,-110.0,-11.5,-110.0,190.0,191.0,100.0
San Antonio,Washington,2015-01-13,2.5,-110.0,1.0,-108.0,193.0,195.0,-106.0
Washington,San Antonio,2015-01-13,-2.5,-110.0,-1.0,-102.0,193.0,195.0,-104.0
Atlanta,Philadelphia,2015-01-13,-9.5,-110.0,-10.0,-108.0,197.0,195.5,-102.0
Philadelphia,Atlanta,2015-01-13,9.5,-110.0,10.0,-102.0,197.0,195.5,-108.0
Minnesota,Indiana,2015-01-13,11.0,-110.0,11.0,-103.0,198.0,195.5,-108.0
Indiana,Minnesota,2015-01-13,-11.0,-110.0,-11.0,-107.0,198.0,195.5,-102.0
Cleveland,Phoenix,2015-01-13,3.0,-110.0,4.5,-108.0,212.0,212.5,-110.0
Phoenix,Cleveland,2015-01-13,-3.0,-110.0,-4.5,-102.0,212.0,212.5,100.0
Golden State,Utah,2015-01-13,-8.0,-110.0,-8.0,-107.0,202.5,202.0,-108.0
Utah,Golden State,2015-01-13,8.0,-110.0,8.0,-103.0,202.5,202.0,-102.0
Dallas,Sacramento,2015-01-13,-5.0,-110.0,-5.0,-106.0,212.0,214.5,-106.0
Sacramento,Dallas,2015-01-13,5.0,-110.0,5.0,-104.0,212.0,214.5,-104.0
Miami,L.A. Lakers,2015-01-13,2.0,-110.0,-2.5,-101.0,198.0,197.5,-106.0
L.A. Lakers,Miami,2015-01-13,-2.0,-110.0,2.5,-109.0,198.0,197.5,-104.0
San Antonio,Charlotte,2015-01-14,-4.5,-110.0,-4.5,-105.0,191.5,191.0,-101.0
Charlotte,San Antonio,2015-01-14,4.5,-110.0,4.5,-105.0,191.5,191.0,-109.0
Houston,Orlando,2015-01-14,-9.0,-110.0,-9.0,-107.0,196.5,200.5,-105.0
Orlando,Houston,2015-01-14,9.0,-110.0,9.0,-103.0,196.5,200.5,-105.0
New Orleans,Detroit,2015-01-14,3.5,-110.0,4.0,-101.0,203.5,202.5,-101.0
Detroit,New Orleans,2015-01-14,-3.5,-110.0,-4.0,-109.0,203.5,202.5,-109.0
Philadelphia,Toronto,2015-01-14,15.0,-110.0,18.0,-107.0,202.0,203.0,107.0
Toronto,Philadelphia,2015-01-14,-15.0,-110.0,-18.0,-103.0,202.0,203.0,-118.0
Memphis,Brooklyn,2015-01-14,-6.5,-110.0,-7.0,-110.0,196.5,189.5,-105.0
Brooklyn,Memphis,2015-01-14,6.5,-110.0,7.0,100.0,196.5,189.5,-105.0
Atlanta,Boston,2015-01-14,-7.0,-110.0,-5.0,-105.0,206.5,202.0,-102.0
Boston,Atlanta,2015-01-14,7.0,-110.0,5.0,-105.0,206.5,202.0,-108.0
Washington,Chicago,2015-01-14,6.0,-110.0,5.5,-101.0,197.0,196.5,-105.0
Chicago,Washington,2015-01-14,-6.0,-110.0,-5.5,-109.0,197.0,196.5,-105.0
Dallas,Denver,2015-01-14,-4.5,-110.0,5.0,-103.0,216.0,212.5,102.0
Denver,Dallas,2015-01-14,4.5,-110.0,-5.0,-107.0,216.0,212.5,-113.0
L.A. Clippers,Portland,2015-01-14,4.5,-110.0,3.5,-108.0,207.5,209.5,100.0
Portland,L.A. Clippers,2015-01-14,-4.5,-110.0,-3.5,-102.0,207.5,209.5,-110.0
Miami,Golden State,2015-01-14,12.0,-110.0,15.0,-102.0,203.0,202.0,-108.0
Golden State,Miami,2015-01-14,-12.0,-110.0,-15.0,-108.0,203.0,202.0,-102.0
New York,Milwaukee,2015-01-15,6.5,-110.0,8.0,-105.0,195.5,199.0,-105.0
Milwaukee,New York,2015-01-15,-6.5,-110.0,-8.0,-105.0,195.5,199.0,-105.0
Oklahoma City,Houston,2015-01-15,2.0,-110.0,-2.5,-110.0,206.0,208.5,-105.0
Houston,Oklahoma City,2015-01-15,-2.0,-110.0,2.5,100.0,206.0,208.5,-105.0
Cleveland,L.A. Lakers,2015-01-15,-4.5,-115.0,-6.0,-110.0,205.0,207.0,-105.0
L.A. Lakers,Cleveland,2015-01-15,4.5,-105.0,6.0,100.0,205.0,207.0,-105.0
Brooklyn,Washington,2015-01-16,10.5,-110.0,9.0,-105.0,192.0,191.0,-105.0
Washington,Brooklyn,2015-01-16,-10.5,-110.0,-9.0,-105.0,192.0,191.0,-105.0
New Orleans,Philadelphia,2015-01-16,-9.5,-110.0,-7.0,100.0,195.5,191.0,100.0
Philadelphia,New Orleans,2015-01-16,9.5,-110.0,7.0,-110.0,195.5,191.0,-110.0
Detroit,Indiana,2015-01-16,1.5,-110.0,1.0,100.0,194.0,197.0,-103.0
Indiana,Detroit,2015-01-16,-1.5,-110.0,-1.0,-110.0,194.0,197.0,-107.0
Memphis,Orlando,2015-01-16,-6.5,-110.0,-5.0,-113.0,194.0,193.0,-105.0
Orlando,Memphis,2015-01-16,6.5,-110.0,5.0,102.0,194.0,193.0,-105.0
Chicago,Boston,2015-01-16,-4.5,-110.0,-5.0,-102.0,201.5,201.0,-108.0
Boston,Chicago,2015-01-16,4.5,-110.0,5.0,-108.0,201.5,201.0,-102.0
Atlanta,Toronto,2015-01-16,3.0,-110.0,-2.0,-101.0,207.5,206.0,-106.0
Toronto,Atlanta,2015-01-16,-3.0,-110.0,2.0,-109.0,207.5,206.0,-104.0
Golden State,Oklahoma City,2015-01-16,2.0,-110.0,1.0,-107.0,216.5,217.0,-110.0
Oklahoma City,Golden State,2015-01-16,-2.0,-110.0,-1.0,-103.0,216.5,217.0,100.0
Denver,Dallas,2015-01-16,8.0,-110.0,8.0,100.0,215.0,215.5,-103.0
Dallas,Denver,2015-01-16,-8.0,-110.0,-8.0,-110.0,215.0,215.5,-107.0
Portland,San Antonio,2015-01-16,3.0,-110.0,4.5,-102.0,197.5,198.0,-106.0
San Antonio,Portland,2015-01-16,-3.0,-110.0,-4.5,-108.0,197.5,198.0,-104.0
Minnesota,Phoenix,2015-01-16,14.0,-110.0,14.0,-105.0,216.5,216.5,-106.0
Phoenix,Minnesota,2015-01-16,-14.0,-110.0,-14.0,-105.0,216.5,216.5,-104.0
L.A. Lakers,Utah,2015-01-16,5.5,-110.0,8.0,-105.0,198.5,196.0,-104.0
Utah,L.A. Lakers,2015-01-16,-5.5,-110.0,-8.0,-105.0,198.5,196.0,-106.0
Miami,Sacramento,2015-01-16,3.5,-110.0,3.0,100.0,196.0,191.0,-106.0
Sacramento,Miami,2015-01-16,-3.5,-110.0,-3.0,-110.0,196.0,191.0,-104.0
Cleveland,L.A. Clippers,2015-01-16,7.0,-110.0,8.5,-105.0,208.5,207.0,102.0
L.A. Clippers,Cleveland,2015-01-16,-7.0,-110.0,-8.5,-105.0,208.5,207.0,-113.0
Indiana,Charlotte,2015-01-17,1.5,-110.0,-2.0,-106.0,188.5,184.5,-102.0
Charlotte,Indiana,2015-01-17,-1.5,-110.0,2.0,-104.0,188.5,184.5,-108.0
Philadelphia,Detroit,2015-01-17,12.5,-110.0,13.0,-103.0,197.5,194.0,100.0
Detroit,Philadelphia,2015-01-17,-12.5,-110.0,-13.0,-107.0,197.5,194.0,-110.0
Atlanta,Chicago,2015-01-17,2.0,-110.0,-3.5,-105.0,198.5,201.0,-104.0
Chicago,Atlanta,2015-01-17,-2.0,-110.0,3.5,-105.0,198.5,201.0,-106.0
Golden State,Houston,2015-01-17,2.5,-110.0,2.0,-107.0,213.5,214.5,-105.0
Houston,Golden State,2015-01-17,-2.5,-110.0,-2.0,-103.0,213.5,214.5,-105.0
Washington,Brooklyn,2015-01-17,-4.5,-110.0,-5.5,-110.0,191.5,189.5,-107.0
Brooklyn,Washington,2015-01-17,4.5,-110.0,5.5,100.0,191.5,189.5,-103.0
Minnesota,Denver,2015-01-17,11.0,-110.0,11.5,-103.0,213.0,212.0,-105.0
Denver,Minnesota,2015-01-17,-11.0,-110.0,-11.5,-107.0,213.0,212.0,-105.0
Portland,Memphis,2015-01-17,1.5,-110.0,2.5,-106.0,197.0,196.5,-102.0
Memphis,Portland,2015-01-17,-1.5,-110.0,-2.5,-104.0,197.0,196.5,-108.0
L.A. Clippers,Sacramento,2015-01-17,-7.0,-115.0,-10.0,-103.0,210.0,208.5,100.0
Sacramento,L.A. Clippers,2015-01-17,7.0,-105.0,10.0,-107.0,210.0,208.5,-110.0
New Orleans,Toronto,2015-01-18,7.0,-110.0,11.0,-101.0,203.5,205.5,102.0
Toronto,New Orleans,2015-01-18,-7.0,-110.0,-11.0,-109.0,203.5,205.5,-113.0
Oklahoma City,Orlando,2015-01-18,-9.0,-110.0,-9.0,-106.0,203.5,213.5,-102.0
Orlando,Oklahoma City,2015-01-18,9.0,-110.0,9.0,-104.0,203.5,213.5,-108.0
Utah,San Antonio,2015-01-18,10.5,-110.0,12.0,-103.0,195.0,195.5,-102.0
San Antonio,Utah,2015-01-18,-10.5,-110.0,-12.0,-107.0,195.0,195.5,-108.0
Philadelphia,Washington,2015-01-19,15.0,-110.0,14.0,-105.0,192.0,192.5,100.0
Washington,Philadelphia,2015-01-19,-15.0,-110.0,-14.0,-105.0,192.0,192.5,-110.0
Minnesota,Charlotte,2015-01-19,6.0,-110.0,6.5,-108.0,196.5,192.5,-105.0
Charlotte,Minnesota,2015-01-19,-6.0,-110.0,-6.5,-102.0,196.5,192.5,-105.0
Detroit,Atlanta,2015-01-19,8.5,-110.0,7.5,-110.0,204.0,202.0,100.0
Atlanta,Detroit,2015-01-19,-8.5,-110.0,-7.5,100.0,204.0,202.0,-110.0
Boston,L.A. Clippers,2015-01-19,12.0,-110.0,12.0,102.0,209.5,211.5,-104.0
L.A. Clippers,Boston,2015-01-19,-12.0,-110.0,-12.0,-113.0,209.5,211.5,-106.0
Denver,Golden State,2015-01-19,13.0,-110.0,14.5,-105.0,218.0,217.0,-105.0
Golden State,Denver,2015-01-19,-13.0,-110.0,-14.5,-105.0,218.0,217.0,-105.0
Dallas,Memphis,2015-01-19,2.5,-110.0,3.0,-113.0,205.5,203.5,-108.0
Memphis,Dallas,2015-01-19,-2.5,-110.0,-3.0,102.0,205.5,203.5,-102.0
New Orleans,New York,2015-01-19,-7.0,-110.0,-4.5,100.0,192.5,189.0,100.0
New York,New Orleans,2015-01-19,7.0,-110.0,4.5,-110.0,192.5,189.0,-110.0
Indiana,Houston,2015-01-19,10.0,-110.0,9.5,-101.0,198.5,196.0,-101.0
Houston,Indiana,2015-01-19,-10.0,-110.0,-9.5,-109.0,198.5,196.0,-109.0
Chicago,Cleveland,2015-01-19,3.5,-110.0,4.5,102.0,203.5,206.5,-107.0
Cleveland,Chicago,2015-01-19,-3.5,-110.0,-4.5,-113.0,203.5,206.5,-103.0
Toronto,Milwaukee,2015-01-19,-3.0,-110.0,1.5,-108.0,203.5,197.0,-106.0
Milwaukee,Toronto,2015-01-19,3.0,-110.0,-1.5,-102.0,203.5,197.0,-104.0
Sacramento,Portland,2015-01-19,11.0,-110.0,9.5,-102.0,204.0,205.5,100.0
Portland,Sacramento,2015-01-19,-11.0,-110.0,-9.5,-108.0,204.0,205.5,-110.0
L.A. Lakers,Phoenix,2015-01-19,11.5,-110.0,10.5,-113.0,215.0,215.0,-102.0
Phoenix,L.A. Lakers,2015-01-19,-11.5,-110.0,-10.5,102.0,215.0,215.0,-108.0
Oklahoma City,Miami,2015-01-20,-6.5,-110.0,-7.5,-109.0,200.0,200.5,-103.0
Miami,Oklahoma City,2015-01-20,6.5,-110.0,7.5,-101.0,200.0,200.5,-107.0
San Antonio,Denver,2015-01-20,-5.0,-110.0,-8.5,-109.0,204.0,204.0,-106.0
Denver,San Antonio,2015-01-20,5.0,-110.0,8.5,-101.0,204.0,204.0,-104.0
Miami,Charlotte,2015-01-21,6.0,-110.0,6.0,-108.0,187.0,183.0,-105.0
Charlotte,Miami,2015-01-21,-6.0,-110.0,-6.0,-102.0,187.0,183.0,-105.0
Utah,Cleveland,2015-01-21,11.0,-110.0,10.0,-108.0,198.5,196.5,100.0
Cleveland,Utah,2015-01-21,-11.0,-110.0,-10.0,-102.0,198.5,196.5,-110.0
New York,Philadelphia,2015-01-21,0.0,-110.0,-3.0,-108.0,188.5,190.5,-105.0
Philadelphia,New York,2015-01-21,0.0,-110.0,3.0,-102.0,188.5,190.5,-105.0
Orlando,Detroit,2015-01-21,9.0,-110.0,8.0,-108.0,205.5,209.0,100.0
Detroit,Orlando,2015-01-21,-9.0,-110.0,-8.0,-102.0,205.5,209.0,-110.0
Indiana,Atlanta,2015-01-21,10.5,-110.0,10.5,-110.0,196.0,191.5,-103.0
Atlanta,Indiana,2015-01-21,-10.5,-110.0,-10.5,100.0,196.0,191.5,-107.0
Dallas,Minnesota,2015-01-21,-8.0,-110.0,-9.5,-105.0,213.5,214.0,-105.0
Minnesota,Dallas,2015-01-21,8.0,-110.0,9.5,-105.0,213.5,214.0,-105.0
L.A. Lakers,New Orleans,2015-01-21,8.0,-110.0,7.0,-102.0,203.0,202.0,-104.0
New Orleans,L.A. Lakers,2015-01-21,-8.0,-110.0,-7.0,-108.0,203.0,202.0,-106.0
Oklahoma City,Washington,2015-01-21,-1.5,-110.0,1.0,-105.0,207.5,207.0,-105.0
Washington,Oklahoma City,2015-01-21,1.5,-110.0,-1.0,-105.0,207.5,207.0,-105.0
Toronto,Memphis,2015-01-21,5.0,-110.0,6.0,-104.0,203.0,202.0,102.0
Memphis,Toronto,2015-01-21,-5.0,-110.0,-6.0,-106.0,203.0,202.0,-113.0
Portland,Phoenix,2015-01-21,6.5,-110.0,7.5,-110.0,211.0,211.5,-105.0
Phoenix,Portland,2015-01-21,-6.5,-110.0,-7.5,100.0,211.0,211.5,-105.0
Brooklyn,Sacramento,2015-01-21,5.0,-110.0,5.5,-105.0,199.0,197.0,-105.0
Sacramento,Brooklyn,2015-01-21,-5.0,-110.0,-5.5,-105.0,199.0,197.0,-105.0
Houston,Golden State,2015-01-21,7.0,-110.0,8.0,-105.0,219.0,219.0,100.0
Golden State,Houston,2015-01-21,-7.0,-110.0,-8.0,-105.0,219.0,219.0,-110.0
Utah,Milwaukee,2015-01-22,6.5,-110.0,8.5,-103.0,190.0,185.5,-106.0
Milwaukee,Utah,2015-01-22,-6.5,-110.0,-8.5,-107.0,190.0,185.5,-104.0
San Antonio,Chicago,2015-01-22,-2.0,-110.0,-5.5,-105.0,200.0,196.0,-107.0
Chicago,San Antonio,2015-01-22,2.0,-110.0,5.5,-105.0,200.0,196.0,-103.0
Boston,Portland,2015-01-22,7.5,-110.0,7.0,100.0,203.0,203.5,-104.0
Portland,Boston,2015-01-22,-7.5,-110.0,-7.0,-110.0,203.0,203.5,-106.0
Brooklyn,L.A. Clippers,2015-01-22,12.5,-110.0,13.0,-103.0,200.0,203.5,-105.0
L.A. Clippers,Brooklyn,2015-01-22,-12.5,-110.0,-13.0,-107.0,200.0,203.5,-105.0
Toronto,Philadelphia,2015-01-23,-10.0,-110.0,-12.5,-111.0,196.0,196.0,100.0
Philadelphia,Toronto,2015-01-23,10.0,-110.0,12.5,101.0,196.0,196.0,-110.0
Orlando,New York,2015-01-23,-1.5,-110.0,-3.0,-113.0,197.0,206.5,-104.0
New York,Orlando,2015-01-23,1.5,-110.0,3.0,102.0,197.0,206.5,-106.0
Charlotte,Cleveland,2015-01-23,9.0,-110.0,10.0,-102.0,194.0,194.0,-110.0
Cleveland,Charlotte,2015-01-23,-9.0,-110.0,-10.0,-108.0,194.0,194.0,100.0
Indiana,Miami,2015-01-23,4.0,-110.0,3.0,-105.0,183.0,184.0,-103.0
Miami,Indiana,2015-01-23,-4.0,-110.0,-3.0,-105.0,183.0,184.0,-107.0
Oklahoma City,Atlanta,2015-01-23,3.5,-110.0,4.0,-107.0,207.5,207.5,-109.0
Atlanta,Oklahoma City,2015-01-23,-3.5,-110.0,-4.0,-103.0,207.5,207.5,-101.0
Chicago,Dallas,2015-01-23,8.0,-110.0,5.5,-106.0,207.0,202.0,-103.0
Dallas,Chicago,2015-01-23,-8.0,-110.0,-5.5,-104.0,207.0,202.0,-107.0
New Orleans,Minnesota,2015-01-23,-6.0,-110.0,-6.5,100.0,203.5,196.5,-101.0
Minnesota,New Orleans,2015-01-23,6.0,-110.0,6.5,-110.0,203.5,196.5,-109.0
L.A. Lakers,San Antonio,2015-01-23,13.5,-110.0,14.0,-107.0,202.0,197.5,100.0
San Antonio,L.A. Lakers,2015-01-23,-13.5,-110.0,-14.0,-103.0,202.0,197.5,-110.0
Houston,Phoenix,2015-01-23,3.0,-110.0,2.0,-102.0,219.0,221.0,-107.0
Phoenix,Houston,2015-01-23,-3.0,-110.0,-2.0,-108.0,219.0,221.0,-103.0
Boston,Denver,2015-01-23,7.0,-110.0,6.5,-105.0,208.0,203.0,-106.0
Denver,Boston,2015-01-23,-7.0,-110.0,-6.5,-105.0,208.0,203.0,-104.0
Sacramento,Golden State,2015-01-23,13.5,-110.0,15.5,-104.0,217.5,217.5,-106.0
Golden State,Sacramento,2015-01-23,-13.5,-110.0,-15.5,-106.0,217.5,217.5,-104.0
New York,Charlotte,2015-01-24,8.5,-110.0,9.0,-102.0,187.0,181.0,-113.0
Charlotte,New York,2015-01-24,-8.5,-110.0,-9.0,-108.0,187.0,181.0,102.0
Detroit,Milwaukee,2015-01-24,1.0,-110.0,-2.5,-113.0,193.0,195.5,-108.0
Milwaukee,Detroit,2015-01-24,-1.0,-110.0,2.5,102.0,193.0,195.5,-102.0
Philadelphia,Memphis,2015-01-24,16.0,-110.0,18.0,-105.0,194.5,189.5,-104.0
Memphis,Philadelphia,2015-01-24,-16.0,-110.0,-18.0,-105.0,194.5,189.5,-106.0
Brooklyn,Utah,2015-01-24,4.5,-110.0,4.0,-105.0,189.0,187.5,-101.0
Utah,Brooklyn,2015-01-24,-4.5,-110.0,-4.0,-105.0,189.0,187.5,-109.0
Washington,Portland,2015-01-24,1.0,-110.0,-3.5,-108.0,195.0,195.0,100.0
Portland,Washington,2015-01-24,-1.0,-110.0,3.5,-102.0,195.0,195.0,-110.0
Miami,Chicago,2015-01-25,8.5,-110.0,7.5,-104.0,190.0,184.5,-106.0
Chicago,Miami,2015-01-25,-8.5,-110.0,-7.5,-106.0,190.0,184.5,-104.0
Oklahoma City,Cleveland,2015-01-25,2.0,-110.0,3.5,100.0,207.0,212.5,100.0
Cleveland,Oklahoma City,2015-01-25,-2.0,-110.0,-3.5,-110.0,207.0,212.5,-110.0
L.A. Clippers,Phoenix,2015-01-25,1.5,-110.0,-2.5,103.0,220.5,223.0,100.0
Phoenix,L.A. Clippers,2015-01-25,-1.5,-110.0,2.5,-114.0,220.5,223.0,-110.0
Dallas,New Orleans,2015-01-25,-1.5,-110.0,-3.5,-106.0,201.5,199.0,-105.0
New Orleans,Dallas,2015-01-25,1.5,-110.0,3.5,-104.0,201.5,199.0,-105.0
Indiana,Orlando,2015-01-25,0.0,-110.0,-1.5,-104.0,201.0,204.5,-105.0
Orlando,Indiana,2015-01-25,0.0,-110.0,1.5,-106.0,201.0,204.5,-105.0
Minnesota,Atlanta,2015-01-25,15.0,-110.0,17.5,-101.0,202.0,201.0,102.0
Atlanta,Minnesota,2015-01-25,-15.0,-110.0,-17.5,-109.0,202.0,201.0,-113.0
Milwaukee,San Antonio,2015-01-25,10.5,-110.0,11.5,-107.0,192.5,192.5,-103.0
San Antonio,Milwaukee,2015-01-25,-10.5,-110.0,-11.5,-103.0,192.5,192.5,-107.0
Detroit,Toronto,2015-01-25,5.5,-110.0,8.0,102.0,205.0,198.5,-105.0
Toronto,Detroit,2015-01-25,-5.5,-110.0,-8.0,-113.0,205.0,198.5,-105.0
Boston,Golden State,2015-01-25,15.5,-110.0,18.0,-105.0,216.5,213.0,-105.0
Golden State,Boston,2015-01-25,-15.5,-110.0,-18.0,-105.0,216.5,213.0,-105.0
Washington,Denver,2015-01-25,-1.0,-110.0,-3.0,-104.0,202.5,203.5,-101.0
Denver,Washington,2015-01-25,1.0,-110.0,3.0,-106.0,202.5,203.5,-109.0
Houston,L.A. Lakers,2015-01-25,-6.5,-110.0,-8.5,-110.0,205.5,207.0,-102.0
L.A. Lakers,Houston,2015-01-25,6.5,-110.0,8.5,100.0,205.5,207.0,-108.0
Orlando,Memphis,2015-01-26,11.0,-110.0,12.0,-104.0,206.5,204.0,-104.0
Memphis,Orlando,2015-01-26,-11.0,-110.0,-12.0,-106.0,206.5,204.0,-106.0
Philadelphia,New Orleans,2015-01-26,13.5,-110.0,15.0,100.0,189.0,189.5,-108.0
New Orleans,Philadelphia,2015-01-26,-13.5,-110.0,-15.0,-110.0,189.0,189.5,-102.0
Minnesota,Oklahoma City,2015-01-26,17.0,-110.0,13.5,-103.0,207.5,206.5,100.0
Oklahoma City,Minnesota,2015-01-26,-17.0,-110.0,-13.5,-107.0,207.5,206.5,-110.0
Boston,Utah,2015-01-26,5.5,-110.0,7.5,-104.0,196.0,193.5,-110.0
Utah,Boston,2015-01-26,-5.5,-110.0,-7.5,-106.0,196.0,193.5,100.0
Denver,L.A. Clippers,2015-01-26,12.5,-110.0,14.0,104.0,214.5,215.0,-110.0
L.A. Clippers,Denver,2015-01-26,-12.5,-110.0,-14.0,-115.0,214.5,215.0,100.0
Portland,Brooklyn,2015-01-26,-5.5,-110.0,-7.5,-105.0,194.0,193.5,100.0
Brooklyn,Portland,2015-01-26,5.5,-110.0,7.5,-105.0,194.0,193.5,-110.0
Sacramento,New York,2015-01-26,-3.0,-110.0,-5.0,-102.0,202.5,197.5,-108.0
New York,Sacramento,2015-01-26,3.0,-110.0,5.0,-108.0,202.5,197.5,-102.0
Toronto,Indiana,2015-01-27,-3.0,-110.0,-3.0,-106.0,195.0,194.5,-102.0
Indiana,Toronto,2015-01-27,3.0,-110.0,3.0,-104.0,195.0,194.5,-108.0
Milwaukee,Miami,2015-01-27,4.5,-110.0,2.0,-105.0,184.0,186.5,-104.0
Miami,Milwaukee,2015-01-27,-4.5,-110.0,-2.0,-105.0,184.0,186.5,-106.0
Cleveland,Detroit,2015-01-27,-5.0,-110.0,-8.5,-106.0,203.5,209.5,102.0
Detroit,Cleveland,2015-01-27,5.0,-110.0,8.5,-104.0,203.5,209.5,-113.0
Memphis,Dallas,2015-01-27,4.5,-110.0,6.0,100.0,200.5,198.5,100.0
Dallas,Memphis,2015-01-27,-4.5,-110.0,-6.0,-110.0,200.5,198.5,-110.0
Washington,L.A. Lakers,2015-01-27,-8.0,-110.0,-8.5,100.0,198.0,193.5,-105.0
L.A. Lakers,Washington,2015-01-27,8.0,-110.0,8.5,-110.0,198.0,193.5,-105.0
Chicago,Golden State,2015-01-27,10.0,-110.0,11.0,100.0,211.0,213.0,-105.0
Golden State,Chicago,2015-01-27,-10.0,-110.0,-11.0,-110.0,211.0,213.0,-105.0
Portland,Cleveland,2015-01-28,6.0,-110.0,2.5,-105.0,205.5,202.5,-105.0
Cleveland,Portland,2015-01-28,-6.0,-110.0,-2.5,-105.0,205.5,202.5,-105.0
Detroit,Philadelphia,2015-01-28,-6.5,-110.0,-8.0,100.0,194.0,192.5,-104.0
Philadelphia,Detroit,2015-01-28,6.5,-110.0,8.0,-110.0,194.0,192.5,-106.0
Sacramento,Toronto,2015-01-28,8.5,-110.0,5.5,-109.0,205.0,209.0,-113.0
Toronto,Sacramento,2015-01-28,-8.5,-110.0,-5.5,-101.0,205.0,209.0,102.0
Brooklyn,Atlanta,2015-01-28,13.5,-110.0,14.0,-103.0,195.5,192.0,-109.0
Atlanta,Brooklyn,2015-01-28,-13.5,-110.0,-14.0,-107.0,195.5,192.0,-101.0
Oklahoma City,New York,2015-01-28,-8.5,-110.0,-7.5,-108.0,199.5,196.0,-105.0
New York,Oklahoma City,2015-01-28,8.5,-110.0,7.5,-102.0,199.5,196.0,-105.0
Dallas,Houston,2015-01-28,4.5,-110.0,4.0,-106.0,208.0,210.5,-110.0
Houston,Dallas,2015-01-28,-4.5,-110.0,-4.0,-104.0,208.0,210.5,100.0
Denver,New Orleans,2015-01-28,6.5,-110.0,6.0,-105.0,204.0,203.0,-101.0
New Orleans,Denver,2015-01-28,-6.5,-110.0,-6.0,-105.0,204.0,203.0,-109.0
Boston,Minnesota,2015-01-28,-3.0,-110.0,-4.0,-104.0,202.5,199.0,-107.0
Minnesota,Boston,2015-01-28,3.0,-110.0,4.0,-106.0,202.5,199.0,-103.0
Charlotte,San Antonio,2015-01-28,12.0,-110.0,12.5,100.0,190.0,187.0,100.0
San Antonio,Charlotte,2015-01-28,-12.0,-110.0,-12.5,-110.0,190.0,187.0,-110.0
L.A. Clippers,Utah,2015-01-28,-6.5,-110.0,-6.5,-105.0,200.0,199.0,-103.0
Utah,L.A. Clippers,2015-01-28,6.5,-110.0,6.5,-105.0,200.0,199.0,-107.0
Washington,Phoenix,2015-01-28,4.0,-110.0,6.0,-105.0,211.0,210.5,-102.0
Phoenix,Washington,2015-01-28,-4.0,-110.0,-6.0,-105.0,211.0,210.5,-108.0
New York,Indiana,2015-01-29,8.0,-110.0,8.0,-108.0,188.0,187.0,-105.0
Indiana,New York,2015-01-29,-8.0,-110.0,-8.0,-102.0,188.0,187.0,-105.0
Milwaukee,Orlando,2015-01-29,-1.5,-110.0,-4.0,-107.0,205.5,204.0,-107.0
Orlando,Milwaukee,2015-01-29,1.5,-110.0,4.0,-103.0,205.5,204.0,-103.0
Denver,Memphis,2015-01-29,11.5,-110.0,9.5,-113.0,200.5,197.0,-105.0
Memphis,Denver,2015-01-29,-11.5,-110.0,-9.5,102.0,200.5,197.0,-105.0
Chicago,L.A. Lakers,2015-01-29,-8.0,-110.0,-9.5,-105.0,199.0,195.0,-102.0
L.A. Lakers,Chicago,2015-01-29,8.0,-110.0,9.5,-105.0,199.0,195.0,-108.0
Minnesota,Philadelphia,2015-01-30,3.0,-110.0,-4.0,-107.0,193.0,193.0,-103.0
Philadelphia,Minnesota,2015-01-30,-3.0,-110.0,4.0,-103.0,193.0,193.0,-107.0
Sacramento,Cleveland,2015-01-30,6.5,-110.0,10.5,-107.0,204.0,209.0,100.0
Cleveland,Sacramento,2015-01-30,-6.5,-110.0,-10.5,-103.0,204.0,209.0,-110.0
Houston,Boston,2015-01-30,-4.5,-110.0,-7.0,-101.0,202.0,208.5,-109.0
Boston,Houston,2015-01-30,4.5,-110.0,7.0,-109.0,202.0,208.5,-101.0
Toronto,Brooklyn,2015-01-30,-7.0,-110.0,-7.5,-104.0,196.5,197.0,-107.0
Brooklyn,Toronto,2015-01-30,7.0,-110.0,7.5,-106.0,196.5,197.0,-103.0
