SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,SITE,OPP_ID,OPP_ABBREVIATION,OPP_NAME,OPP_TOV_PCT,clean_DATE.x,LOOKUP,Game_Date,ROT,Away_Tm,Home_Tm,Proj_Pace,Proj_Away_OE,Proj_Home_OE,Proj_Spread,Proj_Total,clean_DATE.y
2018-19,1610612746,LAC,LA Clippers,21800050,2018-10-23T00:00:00,LAC @ NOP,L,48,102,104.8,108.8,110.5,-6.8,-5.7,0.439,1.06,13.3,0.26,0.707,0.5,0.163,0.5,0.551,106.7,104.5,A,1610612740,NOP,New Orleans Pelicans,0.076,2018-10-23,2018-10-23LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612759,SAS,San Antonio Spurs,21800048,2018-10-22T00:00:00,SAS @ LAL,W,53,126.9,125.4,117.9,125.7,9,-0.2,0.64,3.56,20.3,0.226,0.655,0.45,0.079,0.593,0.629,105.6,102.79,A,1610612747,LAL,Los Angeles Lakers,0.133,2018-10-22,2018-10-22SAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612753,ORL,Orlando Magic,21800040,2018-10-22T00:00:00,ORL @ BOS,W,48,94.5,95.9,91.9,94.7,2.6,1.1,0.737,3.11,20.3,0.228,0.782,0.5,0.093,0.462,0.477,98.2,96,A,1610612738,BOS,Boston Celtics,0.126,2018-10-22,2018-10-22ORL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612756,PHX,Phoenix Suns,21800047,2018-10-22T00:00:00,PHX @ GSW,L,48,100.1,98.1,115.6,118.3,-15.5,-20.2,0.615,1.14,16.9,0.277,0.783,0.527,0.2,0.506,0.548,104.7,104.5,A,1610612744,GSW,Golden State Warriors,0.135,2018-10-22,2018-10-22PHX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612754,IND,Indiana Pacers,21800043,2018-10-22T00:00:00,IND @ MIN,L,48,89.2,92.9,98.5,102,-9.3,-9.2,0.5,1.2,13.6,0.288,0.694,0.472,0.153,0.435,0.459,102.3,98.5,A,1610612750,MIN,Minnesota Timberwolves,0.152,2018-10-22,2018-10-22IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612766,CHA,Charlotte Hornets,21800041,2018-10-22T00:00:00,CHA @ TOR,L,48,103,106,123.1,124.5,-20.1,-18.5,0.512,1.75,15.2,0.293,0.73,0.463,0.12,0.469,0.505,103,101,A,1610612761,TOR,Toronto Raptors,0.147,2018-10-22,2018-10-22CHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612752,NYK,New York Knicks,21800042,2018-10-22T00:00:00,NYK @ MIL,L,48,106,110.8,120.9,120.4,-14.9,-9.6,0.489,1.83,15.6,0.327,0.625,0.477,0.118,0.505,0.535,104.6,102.5,A,1610612749,MIL,Milwaukee Bucks,0.146,2018-10-22,2018-10-22NYK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612741,CHI,Chicago Bulls,21800044,2018-10-22T00:00:00,CHI @ DAL,L,48,107.7,110.1,109.3,116.2,-1.6,-6.1,0.439,0.95,14.2,0.233,0.623,0.448,0.192,0.594,0.611,103.2,99,A,1610612742,DAL,Dallas Mavericks,0.162,2018-10-22,2018-10-22CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612764,WAS,Washington Wizards,21800046,2018-10-22T00:00:00,WAS @ POR,W,53,104.7,105,99.5,102.5,5.2,2.6,0.5,2.3,14.9,0.176,0.618,0.397,0.084,0.486,0.515,110.5,108.68,A,1610612757,POR,Portland Trail Blazers,0.165,2018-10-22,2018-10-22WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612763,MEM,Memphis Grizzlies,21800045,2018-10-22T00:00:00,MEM @ UTA,W,48,92.5,96.8,86.5,88.4,6,8.4,0.581,1.64,14.3,0.236,0.745,0.491,0.116,0.423,0.482,98.3,95,A,1610612762,UTA,Utah Jazz,0.158,2018-10-22,2018-10-22MEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612737,ATL,Atlanta Hawks,21800036,2018-10-21T00:00:00,ATL @ CLE,W,48,121.6,125.5,102.6,104.7,19,20.8,0.667,2.67,21.1,0.275,0.655,0.472,0.113,0.602,0.625,108.8,106,A,1610612739,CLE,Cleveland Cavaliers,0.17,2018-10-21,2018-10-21ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612744,GSW,Golden State Warriors,21800038,2018-10-21T00:00:00,GSW @ DEN,L,48,95.6,98,98.5,99,-3,-1,0.611,1.16,16.7,0.213,0.69,0.476,0.19,0.5,0.547,102,100.5,A,1610612743,DEN,Denver Nuggets,0.099,2018-10-21,2018-10-21GSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612745,HOU,Houston Rockets,21800039,2018-10-21T00:00:00,HOU @ LAC,L,48,110.2,112,113.4,115,-3.1,-3,0.651,2.33,20.4,0.188,0.681,0.432,0.12,0.567,0.586,101.5,100,A,1610612746,LAC,LA Clippers,0.13,2018-10-21,2018-10-21HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612758,SAC,Sacramento Kings,21800037,2018-10-21T00:00:00,SAC @ OKC,W,48,117.7,119.1,102.4,107.1,15.3,11.9,0.56,1.4,18.7,0.261,0.606,0.464,0.182,0.604,0.634,114.3,111,A,1610612760,OKC,Oklahoma City Thunder,0.161,2018-10-21,2018-10-21SAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612750,MIN,Minnesota Timberwolves,21800032,2018-10-20T00:00:00,MIN @ DAL,L,48,120.8,123.6,122.9,128.4,-2.1,-4.8,0.523,1.35,16,0.262,0.623,0.463,0.155,0.607,0.669,113.3,109.5,A,1610612742,DAL,Dallas Mavericks,0.147,2018-10-20,2018-10-20MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612766,CHA,Charlotte Hornets,21800030,2018-10-20T00:00:00,CHA @ MIA,W,48,109.6,113,106.8,110.9,2.8,2.1,0.561,1.92,16.5,0.281,0.6,0.43,0.12,0.527,0.548,104,100.5,A,1610612748,MIA,Miami Heat,0.158,2018-10-20,2018-10-20CHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612765,DET,Detroit Pistons,21800031,2018-10-20T00:00:00,DET @ CHI,W,48,114.4,118,111.1,117.2,3.4,0.8,0.512,2.1,14.8,0.381,0.761,0.541,0.1,0.495,0.531,103.8,99.5,A,1610612741,CHI,Chicago Bulls,0.111,2018-10-20,2018-10-20DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612745,HOU,Houston Rockets,21800035,2018-10-20T00:00:00,HOU @ LAL,W,48,108.6,112.7,104.6,103.6,4,9.1,0.5,1.22,14.8,0.309,0.786,0.55,0.164,0.542,0.568,112.1,110.5,A,1610612747,LAL,Los Angeles Lakers,0.099,2018-10-20,2018-10-20HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612753,ORL,Orlando Magic,21800029,2018-10-20T00:00:00,ORL @ PHI,L,48,113.1,118.6,121.6,119.6,-8.5,-1,0.756,1.94,21.1,0.365,0.74,0.549,0.165,0.544,0.577,98.5,97,A,1610612755,PHI,Philadelphia 76ers,0.103,2018-10-20,2018-10-20ORL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612759,SAS,San Antonio Spurs,21800034,2018-10-20T00:00:00,SAS @ POR,L,48,111.2,113.7,125.6,127.4,-14.4,-13.7,0.69,4.83,20.6,0.3,0.75,0.48,0.063,0.485,0.509,96.8,95,A,1610612757,POR,Portland Trail Blazers,0.126,2018-10-20,2018-10-20SAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612738,BOS,Boston Celtics,21800028,2018-10-20T00:00:00,BOS @ NYK,W,48,102.5,100,97.2,99,5.2,1,0.636,1.4,15.4,0.24,0.736,0.495,0.146,0.457,0.534,102.2,102.5,A,1610612752,NYK,New York Knicks,0.157,2018-10-20,2018-10-20BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612761,TOR,Toronto Raptors,21800027,2018-10-20T00:00:00,TOR @ WAS,W,48,109.5,114.7,107.5,110.8,2,3.9,0.538,1.24,14.7,0.377,0.764,0.574,0.167,0.5,0.563,106,102,A,1610612764,WAS,Washington Wizards,0.108,2018-10-20,2018-10-20TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612751,BKN,Brooklyn Nets,21800026,2018-10-20T00:00:00,BKN @ IND,L,48,105,109.8,128.6,129.4,-23.6,-19.6,0.61,1.25,17.5,0.333,0.705,0.511,0.196,0.57,0.585,104.7,102,A,1610612754,IND,Indiana Pacers,0.108,2018-10-20,2018-10-20BKN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612756,PHX,Phoenix Suns,21800033,2018-10-20T00:00:00,PHX @ DEN,L,48,89.7,88.3,111.5,114.4,-21.7,-26.1,0.69,1.05,15,0.175,0.733,0.422,0.184,0.448,0.492,104.1,103.5,A,1610612743,DEN,Denver Nuggets,0.173,2018-10-20,2018-10-20PHX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612754,IND,Indiana Pacers,21800023,2018-10-19T00:00:00,IND @ MIL,L,48,94.5,99,109,113.5,-14.5,-14.4,0.368,0.82,10.9,0.25,0.673,0.462,0.167,0.471,0.511,107.6,103,A,1610612749,MIL,Milwaukee Bucks,0.163,2018-10-19,2018-10-19IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612744,GSW,Golden State Warriors,21800024,2018-10-19T00:00:00,GSW @ UTA,W,48,120.5,119.2,113.1,118.3,7.4,1,0.551,1.69,19.3,0.231,0.692,0.495,0.154,0.621,0.653,105.8,104,A,1610612762,UTA,Utah Jazz,0.163,2018-10-19,2018-10-19GSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612739,CLE,Cleveland Cavaliers,21800021,2018-10-19T00:00:00,CLE @ MIN,L,48,115.2,115,122,122.4,-6.8,-7.5,0.578,1.86,17.4,0.314,0.711,0.5,0.131,0.527,0.582,107.1,107,A,1610612750,MIN,Minnesota Timberwolves,0.131,2018-10-19,2018-10-19CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612752,NYK,New York Knicks,21800018,2018-10-19T00:00:00,NYK @ BKN,L,48,108.5,109.4,112,112.6,-3.5,-3.3,0.359,4.67,11.3,0.241,0.658,0.406,0.031,0.448,0.496,96.2,95.5,A,1610612751,BKN,Brooklyn Nets,0.232,2018-10-19,2018-10-19NYK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612738,BOS,Boston Celtics,21800019,2018-10-19T00:00:00,BOS @ TOR,L,48,97.7,102,111.5,113,-13.8,-11,0.725,1.81,19.7,0.333,0.712,0.509,0.162,0.475,0.488,102.4,99.5,A,1610612761,TOR,Toronto Raptors,0.13,2018-10-19,2018-10-19BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612737,ATL,Atlanta Hawks,21800020,2018-10-19T00:00:00,ATL @ MEM,L,48,109.5,110.4,119.2,122.4,-9.7,-12.1,0.659,1.42,18.6,0.25,0.721,0.473,0.179,0.578,0.592,108.4,106.5,A,1610612763,MEM,Memphis Grizzlies,0.159,2018-10-19,2018-10-19ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612766,CHA,Charlotte Hornets,21800017,2018-10-19T00:00:00,CHA @ ORL,W,48,114.5,114.3,82.9,84.6,31.6,29.7,0.744,2,21.2,0.3,0.77,0.559,0.152,0.56,0.595,105.5,104.5,A,1610612753,ORL,Orlando Magic,0.173,2018-10-19,2018-10-19CHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612758,SAC,Sacramento Kings,21800022,2018-10-19T00:00:00,SAC @ NOP,L,48,115.8,115.2,131.3,130.7,-15.5,-15.5,0.48,1.85,16.6,0.18,0.696,0.427,0.116,0.573,0.6,112.5,113,A,1610612740,NOP,New Orleans Pelicans,0.14,2018-10-19,2018-10-19SAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612760,OKC,Oklahoma City Thunder,21800025,2018-10-19T00:00:00,OKC @ LAC,L,48,89.2,91.1,106,106.9,-16.8,-15.8,0.529,1.38,12.9,0.323,0.74,0.509,0.129,0.395,0.438,102.5,101,A,1610612746,LAC,LA Clippers,0.149,2018-10-19,2018-10-19OKC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612748,MIA,Miami Heat,21800015,2018-10-18T00:00:00,MIA @ WAS,W,48,103.7,107.6,106.5,105.7,-2.8,2,0.658,1.32,15.9,0.429,0.804,0.587,0.181,0.454,0.505,107.1,105.5,A,1610612764,WAS,Washington Wizards,0.132,2018-10-18,2018-10-18MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612747,LAL,Los Angeles Lakers,21800016,2018-10-18T00:00:00,LAL @ POR,L,48,105.5,104.4,110.6,113.3,-5,-8.9,0.511,1.53,15.9,0.176,0.69,0.45,0.132,0.522,0.563,114.3,113.5,A,1610612757,POR,Portland Trail Blazers,0.15,2018-10-18,2018-10-18LAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612741,CHI,Chicago Bulls,21800014,2018-10-18T00:00:00,CHI @ PHI,L,48,95.3,100.9,117.4,118.7,-22,-17.8,0.636,2.33,19.2,0.183,0.725,0.432,0.112,0.49,0.508,110.7,107,A,1610612755,PHI,Philadelphia 76ers,0.121,2018-10-18,2018-10-18CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612750,MIN,Minnesota Timberwolves,21800010,2018-10-17T00:00:00,MIN @ SAS,L,48,108.1,112.5,113.4,114.3,-5.3,-1.8,0.513,1.82,14.9,0.34,0.571,0.459,0.115,0.462,0.525,99.3,97,A,1610612759,SAS,San Antonio Spurs,0.122,2018-10-17,2018-10-17MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612740,NOP,New Orleans Pelicans,21800009,2018-10-17T00:00:00,NOP @ HOU,W,48,124,124.8,105.1,107.7,18.9,17.1,0.692,3,22.9,0.347,0.778,0.573,0.114,0.582,0.608,106.1,104.5,A,1610612745,HOU,Houston Rockets,0.115,2018-10-17,2018-10-17NOP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612762,UTA,Utah Jazz,21800011,2018-10-17T00:00:00,UTA @ SAC,W,48,114.2,113.9,109.4,108.3,4.8,5.6,0.512,1.24,15.3,0.205,0.857,0.548,0.157,0.601,0.642,107.3,108,A,1610612758,SAC,Sacramento Kings,0.083,2018-10-17,2018-10-17UTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612763,MEM,Memphis Grizzlies,21800005,2018-10-17T00:00:00,MEM @ IND,L,48,83.6,87.4,116,115.6,-32.4,-28.3,0.64,1.6,12.7,0.242,0.564,0.366,0.105,0.357,0.431,97.5,95.5,A,1610612754,IND,Indiana Pacers,0.208,2018-10-17,2018-10-17MEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612751,BKN,Brooklyn Nets,21800004,2018-10-17T00:00:00,BKN @ DET,L,48,94.6,99,98.4,103,-3.8,-4,0.7,1.47,20,0.261,0.655,0.475,0.188,0.518,0.545,105.2,100.5,A,1610612765,DET,Detroit Pistons,0.17,2018-10-17,2018-10-17BKN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612749,MIL,Milwaukee Bucks,21800003,2018-10-17T00:00:00,MIL @ CHA,W,48,108.9,108.7,108,107.7,0.8,1,0.619,1.24,18.1,0.304,0.807,0.583,0.202,0.576,0.602,103.7,104,A,1610612766,CHA,Charlotte Hornets,0.106,2018-10-17,2018-10-17MIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612739,CLE,Cleveland Cavaliers,21800008,2018-10-17T00:00:00,CLE @ TOR,L,48,99.8,104,112.8,116,-13,-12,0.5,1.06,12.3,0.362,0.788,0.564,0.16,0.441,0.509,103.5,100,A,1610612761,TOR,Toronto Raptors,0.1,2018-10-17,2018-10-17CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612743,DEN,Denver Nuggets,21800012,2018-10-17T00:00:00,DEN @ LAC,W,48,104.4,102.9,94.6,92.5,9.8,10.4,0.606,1.82,14.2,0.298,0.8,0.545,0.106,0.425,0.507,103,105,A,1610612746,LAC,LA Clippers,0.132,2018-10-17,2018-10-17DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612748,MIA,Miami Heat,21800006,2018-10-17T00:00:00,MIA @ ORL,L,48,92.1,98.1,98.4,101,-6.4,-2.9,0.421,0.94,11.5,0.355,0.678,0.512,0.165,0.438,0.473,107.7,103,A,1610612753,ORL,Orlando Magic,0.117,2018-10-17,2018-10-17MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612742,DAL,Dallas Mavericks,21800013,2018-10-17T00:00:00,DAL @ PHX,L,48,104.4,105.3,128.7,127.4,-24.3,-22.1,0.737,3.11,20.6,0.245,0.838,0.489,0.095,0.489,0.517,94.9,95,A,1610612756,PHX,Phoenix Suns,0.126,2018-10-17,2018-10-17DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612737,ATL,Atlanta Hawks,21800007,2018-10-17T00:00:00,ATL @ NYK,L,48,93.1,94.7,106.2,112.5,-13.1,-17.8,0.463,0.79,13.2,0.235,0.69,0.477,0.212,0.511,0.546,116.8,112.5,A,1610612752,NYK,New York Knicks,0.143,2018-10-17,2018-10-17ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612755,PHI,Philadelphia 76ers,21800001,2018-10-16T00:00:00,PHI @ BOS,L,48,81.2,82.1,98.9,100,-17.7,-17.9,0.529,1.13,13.4,0.175,0.75,0.46,0.151,0.42,0.448,106.6,105.5,A,1610612738,BOS,Boston Celtics,0.143,2018-10-16,2018-10-16PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,1610612760,OKC,Oklahoma City Thunder,21800002,2018-10-16T00:00:00,OKC @ GSW,L,48,94.1,96.2,101,104.9,-6.9,-8.7,0.636,1.4,14.2,0.348,0.585,0.454,0.144,0.418,0.466,106.6,103.5,A,1610612744,GSW,Golden State Warriors,0.204,2018-10-16,2018-10-16OKC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
