teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Brooklyn,Charlotte,2016-03-22,6.5,-110.0,6.0,-105.0,209.0,207.0,-105.0
Miami,New Orleans,2016-03-22,-9.5,-110.0,-10.0,-103.0,205.5,209.5,-105.0
New Orleans,Miami,2016-03-22,9.5,-110.0,10.0,-107.0,205.5,209.5,-105.0
Houston,Oklahoma City,2016-03-22,10.5,-110.0,9.0,-105.0,223.5,226.5,-105.0
Oklahoma City,Houston,2016-03-22,-10.5,-110.0,-9.0,-105.0,223.5,226.5,-105.0
Memphis,L.A. Lakers,2016-03-22,-3.0,-110.0,-3.0,-105.0,204.5,202.0,-105.0
L.A. Lakers,Memphis,2016-03-22,3.0,-110.0,3.0,-105.0,204.5,202.0,-105.0
Milwaukee,Cleveland,2016-03-23,12.0,-110.0,11.0,102.0,208.0,207.0,-107.0
Cleveland,Milwaukee,2016-03-23,-12.0,-110.0,-11.0,-113.0,208.0,207.0,-103.0
Atlanta,Washington,2016-03-23,-3.0,-110.0,1.0,-105.0,210.5,207.5,-106.0
Washington,Atlanta,2016-03-23,3.0,-110.0,-1.0,-105.0,210.5,207.5,-104.0
Toronto,Boston,2016-03-23,2.5,-110.0,3.5,102.0,209.5,206.0,-105.0
Boston,Toronto,2016-03-23,-2.5,-110.0,-3.5,-113.0,209.5,206.0,-105.0
Orlando,Detroit,2016-03-23,7.0,-110.0,6.0,-110.0,210.0,204.5,-111.0
Detroit,Orlando,2016-03-23,-7.0,-110.0,-6.0,100.0,210.0,204.5,101.0
Sacramento,Minnesota,2016-03-23,0.0,-110.0,4.0,100.0,224.5,221.5,-106.0
Minnesota,Sacramento,2016-03-23,0.0,-110.0,-4.0,-110.0,224.5,221.5,-104.0
New York,Chicago,2016-03-23,8.5,-110.0,9.0,-105.0,204.0,202.0,-103.0
Chicago,New York,2016-03-23,-8.5,-110.0,-9.0,-105.0,204.0,202.0,-107.0
Utah,Houston,2016-03-23,4.0,-110.0,1.5,102.0,200.0,200.0,-113.0
Houston,Utah,2016-03-23,-4.0,-110.0,-1.5,-113.0,200.0,200.0,102.0
Miami,San Antonio,2016-03-23,11.0,-110.0,11.0,-101.0,197.5,196.0,-105.0
San Antonio,Miami,2016-03-23,-11.0,-110.0,-11.0,-109.0,197.5,196.0,-105.0
Philadelphia,Denver,2016-03-23,8.5,-110.0,8.5,102.0,212.5,213.5,-108.0
Denver,Philadelphia,2016-03-23,-8.5,-110.0,-8.5,-113.0,212.5,213.5,-102.0
L.A. Lakers,Phoenix,2016-03-23,4.5,-110.0,5.5,-107.0,212.0,215.0,-109.0
Phoenix,L.A. Lakers,2016-03-23,-4.5,-110.0,-5.5,-103.0,212.0,215.0,-101.0
Dallas,Portland,2016-03-23,6.0,-110.0,6.5,-107.0,215.5,213.0,-105.0
Portland,Dallas,2016-03-23,-6.0,-110.0,-6.5,-103.0,215.5,213.0,-105.0
L.A. Clippers,Golden State,2016-03-23,10.5,-110.0,10.5,-115.0,226.5,222.5,-105.0
Golden State,L.A. Clippers,2016-03-23,-10.5,-110.0,-10.5,104.0,226.5,222.5,-105.0
New Orleans,Indiana,2016-03-24,13.5,-110.0,14.0,102.0,203.5,202.5,-106.0
Indiana,New Orleans,2016-03-24,-13.5,-110.0,-14.0,-113.0,203.5,202.5,-104.0
Chicago,New York,2016-03-24,-4.5,-110.0,-3.5,100.0,205.0,204.0,-105.0
New York,Chicago,2016-03-24,4.5,-110.0,3.5,-110.0,205.0,204.0,-105.0
Cleveland,Brooklyn,2016-03-24,-7.5,-115.0,-9.5,-105.0,209.5,210.0,-105.0
Brooklyn,Cleveland,2016-03-24,7.5,-105.0,9.5,-105.0,209.5,210.0,-105.0
Utah,Oklahoma City,2016-03-24,9.0,-110.0,9.5,-105.0,200.0,199.5,-105.0
Oklahoma City,Utah,2016-03-24,-9.0,-110.0,-9.5,-105.0,200.0,199.5,-105.0
Portland,L.A. Clippers,2016-03-24,5.5,-110.0,6.0,-105.0,213.0,215.5,-105.0
L.A. Clippers,Portland,2016-03-24,-5.5,-110.0,-6.0,-105.0,213.0,215.5,-105.0
Minnesota,Washington,2016-03-25,9.0,-105.0,8.5,103.0,218.5,218.5,-108.0
Washington,Minnesota,2016-03-25,-9.0,-115.0,-8.5,-114.0,218.5,218.5,-102.0
Charlotte,Detroit,2016-03-25,2.0,-110.0,2.0,-105.0,206.5,206.5,-102.0
Detroit,Charlotte,2016-03-25,-2.0,-110.0,-2.0,-105.0,206.5,206.5,-108.0
Orlando,Miami,2016-03-25,7.5,-110.0,10.5,-110.0,211.0,209.5,-103.0
Miami,Orlando,2016-03-25,-7.5,-110.0,-10.5,100.0,211.0,209.5,-107.0
Milwaukee,Atlanta,2016-03-25,9.5,-110.0,9.0,-103.0,201.5,201.0,-107.0
Atlanta,Milwaukee,2016-03-25,-9.5,-110.0,-9.0,-107.0,201.5,201.0,-103.0
Toronto,Houston,2016-03-25,-1.0,-110.0,-1.0,-106.0,212.5,210.5,-104.0
Houston,Toronto,2016-03-25,1.0,-110.0,1.0,-104.0,212.5,210.5,-106.0
Memphis,San Antonio,2016-03-25,13.5,-115.0,13.0,-105.0,195.0,190.5,-105.0
San Antonio,Memphis,2016-03-25,-13.5,-105.0,-13.0,-105.0,195.0,190.5,-105.0
Phoenix,Sacramento,2016-03-25,7.0,-110.0,8.0,-105.0,219.5,223.5,-105.0
Sacramento,Phoenix,2016-03-25,-7.0,-110.0,-8.0,-105.0,219.5,223.5,-105.0
Dallas,Golden State,2016-03-25,15.0,-110.0,16.5,-106.0,226.5,220.5,-105.0
Golden State,Dallas,2016-03-25,-15.0,-110.0,-16.5,-104.0,226.5,220.5,-105.0
Denver,L.A. Lakers,2016-03-25,-3.0,-110.0,-4.0,100.0,214.5,213.5,-105.0
L.A. Lakers,Denver,2016-03-25,3.0,-110.0,4.0,-110.0,214.5,213.5,-105.0
Indiana,Brooklyn,2016-03-26,-5.0,-110.0,-6.0,-102.0,203.5,205.0,-105.0
Brooklyn,Indiana,2016-03-26,5.0,-110.0,6.0,-108.0,203.5,205.0,-105.0
Toronto,New Orleans,2016-03-26,-8.5,-110.0,-11.0,-113.0,206.5,200.0,-106.0
New Orleans,Toronto,2016-03-26,8.5,-110.0,11.0,102.0,206.5,200.0,-104.0
Chicago,Orlando,2016-03-26,-4.0,-115.0,-7.0,100.0,211.0,209.0,101.0
Orlando,Chicago,2016-03-26,4.0,-105.0,7.0,-110.0,211.0,209.0,-111.0
Atlanta,Detroit,2016-03-26,1.0,-110.0,1.5,-109.0,204.0,207.0,102.0
Detroit,Atlanta,2016-03-26,-1.0,-110.0,-1.5,-101.0,204.0,207.0,-113.0
Cleveland,New York,2016-03-26,-7.0,-115.0,-8.5,-108.0,204.5,202.0,-103.0
New York,Cleveland,2016-03-26,7.0,-105.0,8.5,-102.0,204.5,202.0,-107.0
San Antonio,Oklahoma City,2016-03-26,12.0,-110.0,12.5,-107.0,204.0,208.0,-103.0
Oklahoma City,San Antonio,2016-03-26,-12.0,-110.0,-12.5,-103.0,204.0,208.0,-107.0
Utah,Minnesota,2016-03-26,-3.0,-110.0,-8.0,-101.0,200.0,196.0,-103.0
Minnesota,Utah,2016-03-26,3.0,-110.0,8.0,-109.0,200.0,196.0,-107.0
Charlotte,Milwaukee,2016-03-26,-2.5,-110.0,-3.5,102.0,204.5,201.0,-105.0
Milwaukee,Charlotte,2016-03-26,2.5,-110.0,3.5,-113.0,204.5,201.0,-105.0
Philadelphia,Portland,2016-03-26,13.0,-110.0,15.0,100.0,217.0,219.5,-109.0
Portland,Philadelphia,2016-03-26,-13.0,-110.0,-15.0,-110.0,217.0,219.5,-101.0
Boston,Phoenix,2016-03-26,-7.5,-110.0,-9.0,-103.0,216.0,217.0,-107.0
Phoenix,Boston,2016-03-26,7.5,-110.0,9.0,-107.0,216.0,217.0,-103.0
Denver,L.A. Clippers,2016-03-27,8.5,-110.0,8.5,100.0,206.0,208.5,-105.0
L.A. Clippers,Denver,2016-03-27,-8.5,-110.0,-8.5,-110.0,206.0,208.5,-105.0
Houston,Indiana,2016-03-27,3.0,-110.0,1.5,-103.0,213.0,210.5,-105.0
Indiana,Houston,2016-03-27,-3.0,-110.0,-1.5,-107.0,213.0,210.5,-105.0
Dallas,Sacramento,2016-03-27,0.0,-110.0,2.0,-106.0,217.0,217.0,-105.0
Sacramento,Dallas,2016-03-27,0.0,-110.0,-2.0,-104.0,217.0,217.0,-105.0
Philadelphia,Golden State,2016-03-27,20.5,-110.0,22.0,-105.0,227.0,226.0,-105.0
Golden State,Philadelphia,2016-03-27,-20.5,-110.0,-22.0,-105.0,227.0,226.0,-105.0
Washington,L.A. Lakers,2016-03-27,-6.0,-110.0,-9.0,-110.0,214.5,212.5,-105.0
L.A. Lakers,Washington,2016-03-27,6.0,-110.0,9.0,100.0,214.5,212.5,-105.0
Brooklyn,Miami,2016-03-28,10.5,-110.0,8.5,-104.0,210.5,213.0,-105.0
Miami,Brooklyn,2016-03-28,-10.5,-110.0,-8.5,-106.0,210.5,213.0,-105.0
Oklahoma City,Toronto,2016-03-28,-2.0,-110.0,-3.0,100.0,211.5,212.5,-105.0
Toronto,Oklahoma City,2016-03-28,2.0,-110.0,3.0,-110.0,211.5,212.5,-105.0
New York,New Orleans,2016-03-28,-4.5,-110.0,-5.5,-110.0,201.5,203.0,-105.0
New Orleans,New York,2016-03-28,4.5,-110.0,5.5,100.0,201.5,203.0,-105.0
San Antonio,Memphis,2016-03-28,-7.0,-110.0,-5.5,-101.0,193.5,192.5,-105.0
Memphis,San Antonio,2016-03-28,7.0,-110.0,5.5,-109.0,193.5,192.5,-105.0
Phoenix,Minnesota,2016-03-28,5.5,-110.0,6.0,-105.0,217.5,219.0,-105.0
Minnesota,Phoenix,2016-03-28,-5.5,-110.0,-6.0,-105.0,217.5,219.0,-105.0
Atlanta,Chicago,2016-03-28,-3.5,-110.0,-3.5,-105.0,206.5,207.0,-105.0
Chicago,Atlanta,2016-03-28,3.5,-110.0,3.5,-105.0,206.5,207.0,-105.0
L.A. Lakers,Utah,2016-03-28,13.5,-110.0,13.5,-109.0,193.0,189.5,-105.0
Utah,L.A. Lakers,2016-03-28,-13.5,-110.0,-13.5,-101.0,193.0,189.5,-105.0
Dallas,Denver,2016-03-28,1.5,-110.0,2.0,-107.0,212.0,211.5,-105.0
Denver,Dallas,2016-03-28,-1.5,-110.0,-2.0,-103.0,212.0,211.5,-105.0
Sacramento,Portland,2016-03-28,11.5,-110.0,13.0,104.0,220.0,221.0,-105.0
Portland,Sacramento,2016-03-28,-11.5,-110.0,-13.0,-115.0,220.0,221.0,-105.0
Boston,L.A. Clippers,2016-03-28,2.5,-110.0,4.0,-103.0,210.0,208.0,100.0
L.A. Clippers,Boston,2016-03-28,-2.5,-110.0,-4.0,-107.0,210.0,208.0,-110.0
Brooklyn,Orlando,2016-03-29,5.5,-110.0,8.0,-103.0,213.5,211.5,-101.0
Orlando,Brooklyn,2016-03-29,-5.5,-110.0,-8.0,-107.0,213.5,211.5,-109.0
Chicago,Indiana,2016-03-29,7.0,-110.0,6.0,-104.0,203.5,204.5,100.0
Indiana,Chicago,2016-03-29,-7.0,-110.0,-6.0,-106.0,203.5,204.5,-110.0
Charlotte,Philadelphia,2016-03-29,-10.0,-110.0,-11.5,-113.0,210.5,210.0,-109.0
Philadelphia,Charlotte,2016-03-29,10.0,-110.0,11.5,102.0,210.5,210.0,-101.0
Oklahoma City,Detroit,2016-03-29,-4.0,-110.0,2.0,-109.0,213.0,214.5,100.0
Detroit,Oklahoma City,2016-03-29,4.0,-110.0,-2.0,-101.0,213.0,214.5,-110.0
Houston,Cleveland,2016-03-29,1.5,-110.0,2.0,-108.0,214.0,213.0,-101.0
Cleveland,Houston,2016-03-29,-1.5,-110.0,-2.0,-102.0,214.0,213.0,-109.0
Washington,Golden State,2016-03-29,13.5,-110.0,12.5,-105.0,228.5,226.0,-107.0
Golden State,Washington,2016-03-29,-13.5,-110.0,-12.5,-105.0,228.5,226.0,-103.0
Atlanta,Toronto,2016-03-30,3.5,-110.0,1.0,-104.0,199.0,201.5,-105.0
Toronto,Atlanta,2016-03-30,-3.5,-110.0,-1.0,-106.0,199.0,201.5,-105.0
Denver,Memphis,2016-03-30,3.5,-110.0,3.0,-110.0,206.0,204.5,-105.0
Memphis,Denver,2016-03-30,-3.5,-110.0,-3.0,100.0,206.0,204.5,-105.0
L.A. Clippers,Minnesota,2016-03-30,-6.5,-110.0,-5.5,-105.0,212.5,212.5,-105.0
Minnesota,L.A. Clippers,2016-03-30,6.5,-110.0,5.5,-105.0,212.5,212.5,-105.0
Phoenix,Milwaukee,2016-03-30,7.0,-110.0,7.5,102.0,211.0,211.5,-102.0
Milwaukee,Phoenix,2016-03-30,-7.0,-110.0,-7.5,-113.0,211.0,211.5,-108.0
New Orleans,San Antonio,2016-03-30,17.0,-110.0,19.0,-101.0,200.0,196.5,-108.0
San Antonio,New Orleans,2016-03-30,-17.0,-110.0,-19.0,-109.0,200.0,196.5,-102.0
New York,Dallas,2016-03-30,6.0,-110.0,6.0,-106.0,203.5,200.5,-105.0
Dallas,New York,2016-03-30,-6.0,-110.0,-6.0,-104.0,203.5,200.5,-105.0
Golden State,Utah,2016-03-30,-6.5,-110.0,-4.5,-105.0,206.0,203.5,-115.0
Utah,Golden State,2016-03-30,6.5,-110.0,4.5,-105.0,206.0,203.5,104.0
Washington,Sacramento,2016-03-30,-2.0,-110.0,-1.5,-105.0,221.5,218.0,-105.0
Sacramento,Washington,2016-03-30,2.0,-110.0,1.5,-105.0,221.5,218.0,-105.0
Miami,L.A. Lakers,2016-03-30,-9.0,-110.0,-10.5,-105.0,208.0,208.5,-105.0
L.A. Lakers,Miami,2016-03-30,9.0,-110.0,10.5,-105.0,208.0,208.5,-105.0
Orlando,Indiana,2016-03-31,7.5,-110.0,6.0,-102.0,207.5,209.0,-105.0
Indiana,Orlando,2016-03-31,-7.5,-110.0,-6.0,-108.0,207.5,209.0,-105.0
Chicago,Houston,2016-03-31,6.0,-110.0,6.0,-105.0,215.5,217.0,-105.0
Houston,Chicago,2016-03-31,-6.0,-110.0,-6.0,-105.0,215.5,217.0,-105.0
Brooklyn,Cleveland,2016-03-31,13.5,-110.0,17.0,100.0,211.5,212.0,-105.0
Cleveland,Brooklyn,2016-03-31,-13.5,-110.0,-17.0,-110.0,211.5,212.0,-105.0
Denver,New Orleans,2016-03-31,-7.0,-110.0,-7.0,100.0,207.0,206.5,-110.0
New Orleans,Denver,2016-03-31,7.0,-110.0,7.0,-110.0,207.0,206.5,100.0
L.A. Clippers,Oklahoma City,2016-03-31,8.5,-110.0,16.5,102.0,216.0,208.5,-105.0
Oklahoma City,L.A. Clippers,2016-03-31,-8.5,-110.0,-16.5,-113.0,216.0,208.5,-105.0
Boston,Portland,2016-03-31,2.0,-110.0,2.5,-105.0,217.0,214.0,-110.0
Portland,Boston,2016-03-31,-2.0,-110.0,-2.5,-105.0,217.0,214.0,100.0
Philadelphia,Charlotte,2016-04-01,15.0,-110.0,13.5,-110.0,208.0,210.0,-105.0
Charlotte,Philadelphia,2016-04-01,-15.0,-110.0,-13.5,100.0,208.0,210.0,-105.0
Dallas,Detroit,2016-04-01,5.5,-105.0,5.5,-106.0,207.0,205.0,-105.0
Detroit,Dallas,2016-04-01,-5.5,-115.0,-5.5,-104.0,207.0,205.0,-105.0
Brooklyn,New York,2016-04-01,5.0,-110.0,6.0,-102.0,203.5,201.0,-105.0
New York,Brooklyn,2016-04-01,-5.0,-110.0,-6.0,-108.0,203.5,201.0,-105.0
Orlando,Milwaukee,2016-04-01,3.0,-110.0,2.5,-110.0,208.0,209.0,-105.0
Milwaukee,Orlando,2016-04-01,-3.0,-110.0,-2.5,100.0,208.0,209.0,-105.0
Cleveland,Atlanta,2016-04-01,1.0,-110.0,2.5,-108.0,206.5,206.5,-105.0
Atlanta,Cleveland,2016-04-01,-1.0,-110.0,-2.5,-102.0,206.5,206.5,-105.0
Toronto,Memphis,2016-04-01,-4.5,-110.0,-5.5,-108.0,198.5,197.5,-105.0
Memphis,Toronto,2016-04-01,4.5,-110.0,5.5,-102.0,198.5,197.5,-105.0
Minnesota,Utah,2016-04-01,9.0,-110.0,7.5,-105.0,194.5,192.0,-105.0
Utah,Minnesota,2016-04-01,-9.0,-110.0,-7.5,-105.0,194.5,192.0,-105.0
Miami,Sacramento,2016-04-01,-7.5,-110.0,-6.5,-110.0,214.0,211.5,-105.0
Sacramento,Miami,2016-04-01,7.5,-110.0,6.5,100.0,214.0,211.5,-105.0
Boston,Golden State,2016-04-01,11.5,-110.0,11.5,-105.0,226.5,221.0,-105.0
Golden State,Boston,2016-04-01,-11.5,-110.0,-11.5,-105.0,226.5,221.0,-105.0
Washington,Phoenix,2016-04-01,-6.0,-110.0,-8.5,-105.0,214.5,213.5,-105.0
Phoenix,Washington,2016-04-01,6.0,-110.0,8.5,-105.0,214.5,213.5,-105.0
Indiana,Philadelphia,2016-04-02,-12.0,-110.0,-11.0,-105.0,205.0,201.5,-105.0
Philadelphia,Indiana,2016-04-02,12.0,-110.0,11.0,-105.0,205.0,201.5,-105.0
Detroit,Chicago,2016-04-02,1.5,-110.0,3.0,-106.0,205.5,206.0,-105.0
Chicago,Detroit,2016-04-02,-1.5,-110.0,-3.0,-104.0,205.5,206.0,-105.0
Toronto,San Antonio,2016-04-02,10.0,-110.0,13.5,-105.0,197.5,192.0,-105.0
San Antonio,Toronto,2016-04-02,-10.0,-110.0,-13.5,-105.0,197.5,192.0,-105.0
Sacramento,Denver,2016-04-02,8.5,-110.0,9.5,-105.0,217.5,219.0,-105.0
Denver,Sacramento,2016-04-02,-8.5,-110.0,-9.5,-105.0,217.5,219.0,-105.0
Miami,Portland,2016-04-02,5.0,-110.0,6.5,-105.0,209.5,208.5,-105.0
Portland,Miami,2016-04-02,-5.0,-110.0,-6.5,-105.0,209.5,208.5,-105.0
New Orleans,Brooklyn,2016-04-03,5.5,-110.0,2.5,-104.0,206.0,201.0,-103.0
Brooklyn,New Orleans,2016-04-03,-5.5,-110.0,-2.5,-106.0,206.0,201.0,-107.0
Dallas,Minnesota,2016-04-03,-2.5,-110.0,-3.0,100.0,210.5,205.5,-110.0
Minnesota,Dallas,2016-04-03,2.5,-110.0,3.0,-110.0,210.5,205.5,100.0
Washington,L.A. Clippers,2016-04-03,7.5,-110.0,6.5,-108.0,206.5,206.5,100.0
L.A. Clippers,Washington,2016-04-03,-7.5,-110.0,-6.5,-102.0,206.5,206.5,-110.0
Charlotte,Cleveland,2016-04-03,7.5,-110.0,7.0,-102.0,206.0,202.5,-101.0
Cleveland,Charlotte,2016-04-03,-7.5,-110.0,-7.0,-108.0,206.0,202.5,-109.0
Oklahoma City,Houston,2016-04-03,-4.5,-110.0,-3.0,-113.0,223.5,221.0,-105.0
Houston,Oklahoma City,2016-04-03,4.5,-110.0,3.0,102.0,223.5,221.0,-105.0
Memphis,Orlando,2016-04-03,5.0,-110.0,4.5,-103.0,206.0,206.5,-105.0
Orlando,Memphis,2016-04-03,-5.0,-110.0,-4.5,-107.0,206.0,206.5,-105.0
Utah,Phoenix,2016-04-03,-8.0,-110.0,-9.5,-103.0,193.0,193.0,-101.0
Phoenix,Utah,2016-04-03,8.0,-110.0,9.5,-107.0,193.0,193.0,-109.0
Chicago,Milwaukee,2016-04-03,3.5,-110.0,-1.0,100.0,203.0,202.5,-101.0
Milwaukee,Chicago,2016-04-03,-3.5,-110.0,1.0,-110.0,203.0,202.5,-109.0
Indiana,New York,2016-04-03,-5.0,-110.0,-7.0,100.0,196.5,195.5,102.0
New York,Indiana,2016-04-03,5.0,-110.0,7.0,-110.0,196.5,195.5,-113.0
Portland,Golden State,2016-04-03,12.0,-110.0,11.5,102.0,226.5,227.5,100.0
Golden State,Portland,2016-04-03,-12.0,-110.0,-11.5,-113.0,226.5,227.5,-110.0
Boston,L.A. Lakers,2016-04-03,-10.0,-110.0,-9.5,-105.0,208.0,210.0,102.0
L.A. Lakers,Boston,2016-04-03,10.0,-110.0,9.5,-105.0,208.0,210.0,-112.0
New Orleans,Philadelphia,2016-04-05,3.5,-110.0,2.5,-105.0,204.5,207.5,-105.0
Philadelphia,New Orleans,2016-04-05,-3.5,-110.0,-2.5,-105.0,204.5,207.5,-105.0
Charlotte,Toronto,2016-04-05,5.5,-110.0,5.0,100.0,202.0,200.5,-110.0
Toronto,Charlotte,2016-04-05,-5.5,-110.0,-5.0,-110.0,202.0,200.5,100.0
Phoenix,Atlanta,2016-04-05,14.0,-110.0,15.0,100.0,206.5,206.0,-105.0
Atlanta,Phoenix,2016-04-05,-14.0,-110.0,-15.0,-110.0,206.5,206.0,-105.0
Cleveland,Milwaukee,2016-04-05,-6.5,-110.0,-9.5,102.0,204.5,203.0,-104.0
Milwaukee,Cleveland,2016-04-05,6.5,-110.0,9.5,-113.0,204.5,203.0,-106.0
Chicago,Memphis,2016-04-05,-1.5,-110.0,-3.5,-106.0,201.5,201.0,-103.0
Memphis,Chicago,2016-04-05,1.5,-110.0,3.5,-104.0,201.5,201.0,-107.0
Detroit,Miami,2016-04-05,3.0,-110.0,4.5,-106.0,204.0,202.0,-105.0
Miami,Detroit,2016-04-05,-3.0,-110.0,-4.5,-104.0,204.0,202.0,-105.0
San Antonio,Utah,2016-04-05,-4.5,-110.0,-3.5,-101.0,189.0,182.5,-107.0
Utah,San Antonio,2016-04-05,4.5,-110.0,3.5,-109.0,189.0,182.5,-103.0
Oklahoma City,Denver,2016-04-05,-8.0,-110.0,-9.0,-106.0,217.0,217.0,-110.0
Denver,Oklahoma City,2016-04-05,8.0,-110.0,9.0,-104.0,217.0,217.0,100.0
Portland,Sacramento,2016-04-05,-2.5,-110.0,-4.0,-109.0,221.0,222.5,-108.0
Sacramento,Portland,2016-04-05,2.5,-110.0,4.0,-101.0,221.0,222.5,-102.0
L.A. Lakers,L.A. Clippers,2016-04-05,14.0,-110.0,15.0,-105.0,208.5,208.0,-103.0
L.A. Clippers,L.A. Lakers,2016-04-05,-14.0,-110.0,-15.0,-105.0,208.5,208.0,-107.0
Minnesota,Golden State,2016-04-05,17.0,-110.0,14.0,102.0,229.0,226.0,-113.0
Golden State,Minnesota,2016-04-05,-17.0,-110.0,-14.0,-113.0,229.0,226.0,102.0
Detroit,Orlando,2016-04-06,0.0,-110.0,3.0,-108.0,210.0,208.5,-106.0
Orlando,Detroit,2016-04-06,0.0,-110.0,-3.0,-102.0,210.0,208.5,-104.0
Cleveland,Indiana,2016-04-06,1.0,-110.0,3.5,100.0,201.5,195.5,-115.0
Indiana,Cleveland,2016-04-06,-1.0,-110.0,-3.5,-110.0,201.5,195.5,104.0
Brooklyn,Washington,2016-04-06,13.5,-110.0,12.0,-108.0,206.0,209.0,-108.0
Washington,Brooklyn,2016-04-06,-13.5,-110.0,-12.0,-102.0,206.0,209.0,-102.0
New Orleans,Boston,2016-04-06,14.0,-110.0,14.5,-110.0,207.5,209.0,-107.0
Boston,New Orleans,2016-04-06,-14.0,-110.0,-14.5,100.0,207.5,209.0,-103.0
Charlotte,New York,2016-04-06,-4.5,-110.0,-4.5,-103.0,197.0,196.5,-109.0
New York,Charlotte,2016-04-06,4.5,-110.0,4.5,-107.0,197.0,196.5,-101.0
Houston,Dallas,2016-04-06,0.0,-110.0,-1.5,-110.0,211.0,206.5,-105.0
Dallas,Houston,2016-04-06,0.0,-110.0,1.5,100.0,211.0,206.5,-105.0
Oklahoma City,Portland,2016-04-06,-2.5,-110.0,8.0,-103.0,221.0,212.5,-105.0
Portland,Oklahoma City,2016-04-06,2.5,-110.0,-8.0,-107.0,221.0,212.5,-105.0
L.A. Clippers,L.A. Lakers,2016-04-06,-11.5,-110.0,-11.5,-107.0,208.0,203.0,-110.0
L.A. Lakers,L.A. Clippers,2016-04-06,11.5,-110.0,11.5,-103.0,208.0,203.0,100.0
Toronto,Atlanta,2016-04-07,3.5,-110.0,5.0,-105.0,200.0,201.0,-105.0
Atlanta,Toronto,2016-04-07,-3.5,-110.0,-5.0,-105.0,200.0,201.0,-105.0
Phoenix,Houston,2016-04-07,13.5,-110.0,12.5,-107.0,217.0,213.0,-105.0
Houston,Phoenix,2016-04-07,-13.5,-110.0,-12.5,-103.0,217.0,213.0,-105.0
Chicago,Miami,2016-04-07,5.5,-110.0,5.5,100.0,206.0,205.0,-105.0
Miami,Chicago,2016-04-07,-5.5,-110.0,-5.5,-110.0,206.0,205.0,-105.0
Minnesota,Sacramento,2016-04-07,4.5,-110.0,-1.0,101.0,223.0,222.5,-108.0
Sacramento,Minnesota,2016-04-07,-4.5,-110.0,1.0,-111.0,223.0,222.5,-102.0
San Antonio,Golden State,2016-04-07,5.0,-110.0,6.0,-103.0,211.0,208.5,-105.0
Golden State,San Antonio,2016-04-07,-5.0,-110.0,-6.0,-107.0,211.0,208.5,-105.0
Miami,Orlando,2016-04-08,1.5,-110.0,-1.0,-110.0,206.5,208.0,-108.0
Orlando,Miami,2016-04-08,-1.5,-110.0,1.0,100.0,206.5,208.0,-102.0
Brooklyn,Charlotte,2016-04-08,14.5,-110.0,14.0,-109.0,202.5,208.5,-105.0
Charlotte,Brooklyn,2016-04-08,-14.5,-110.0,-14.0,-101.0,202.5,208.5,-105.0
New York,Philadelphia,2016-04-08,-3.5,-110.0,-2.5,-114.0,200.0,203.0,-105.0
Philadelphia,New York,2016-04-08,3.5,-110.0,2.5,103.0,200.0,203.0,-105.0
Washington,Detroit,2016-04-08,6.5,-110.0,6.0,-113.0,206.0,204.0,-107.0
Detroit,Washington,2016-04-08,-6.5,-110.0,-6.0,102.0,206.0,204.0,-103.0
Indiana,Toronto,2016-04-08,-2.0,-110.0,-5.0,104.0,194.5,193.0,-110.0
Toronto,Indiana,2016-04-08,2.0,-110.0,5.0,-115.0,194.5,193.0,100.0
Milwaukee,Boston,2016-04-08,10.0,-110.0,11.0,-102.0,207.0,204.0,-108.0
Boston,Milwaukee,2016-04-08,-10.0,-110.0,-11.0,-108.0,207.0,204.0,-102.0
L.A. Lakers,New Orleans,2016-04-08,3.0,-110.0,3.5,100.0,204.5,202.0,-110.0
New Orleans,L.A. Lakers,2016-04-08,-3.0,-110.0,-3.5,-110.0,204.5,202.0,100.0
Memphis,Dallas,2016-04-08,6.5,-110.0,6.5,100.0,198.0,191.0,-105.0
Dallas,Memphis,2016-04-08,-6.5,-110.0,-6.5,-110.0,198.0,191.0,-105.0
L.A. Clippers,Utah,2016-04-08,5.0,-110.0,14.0,-112.0,187.5,184.0,-106.0
Utah,L.A. Clippers,2016-04-08,-5.0,-110.0,-14.0,102.0,187.5,184.0,-104.0
San Antonio,Denver,2016-04-08,3.0,-110.0,1.0,-110.0,191.5,199.0,-105.0
Denver,San Antonio,2016-04-08,-3.0,-110.0,-1.0,100.0,191.5,199.0,-105.0
Phoenix,New Orleans,2016-04-09,3.0,-110.0,-3.5,-103.0,207.0,209.0,-105.0
New Orleans,Phoenix,2016-04-09,-3.0,-110.0,3.5,-107.0,207.0,209.0,-105.0
Boston,Atlanta,2016-04-09,5.5,-110.0,5.5,-105.0,204.0,208.0,-110.0
Atlanta,Boston,2016-04-09,-5.5,-110.0,-5.5,-105.0,204.0,208.0,100.0
Golden State,Memphis,2016-04-09,-11.0,-110.0,-13.0,-113.0,211.5,214.0,-105.0
Memphis,Golden State,2016-04-09,11.0,-110.0,13.0,102.0,211.5,214.0,-105.0
Cleveland,Chicago,2016-04-09,-7.0,-110.0,-7.0,-106.0,206.0,204.5,-105.0
Chicago,Cleveland,2016-04-09,7.0,-110.0,7.0,-104.0,206.0,204.5,-105.0
Oklahoma City,Sacramento,2016-04-09,-8.0,-110.0,-8.5,-105.0,227.0,225.0,-105.0
