teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Philadelphia,New Orleans,2016-12-20,1.5,-110.0,3.5,-108.0,208.5,206.5,-107.0
Indiana,New York,2016-12-20,6.0,-110.0,4.5,-101.0,210.5,210.5,-108.0
New York,Indiana,2016-12-20,-6.0,-110.0,-4.5,-109.0,210.5,210.5,-102.0
Brooklyn,Toronto,2016-12-20,14.0,-110.0,15.0,-100.0,222.0,224.5,-100.0
Toronto,Brooklyn,2016-12-20,-14.0,-110.0,-15.0,-110.0,222.0,224.5,-110.0
Orlando,Miami,2016-12-20,3.0,-110.0,4.0,-103.0,197.0,199.0,-113.0
Miami,Orlando,2016-12-20,-3.0,-110.0,-4.0,-107.0,197.0,199.0,102.0
Boston,Memphis,2016-12-20,-3.0,-110.0,-1.5,-105.0,193.5,194.5,-110.0
Memphis,Boston,2016-12-20,3.0,-110.0,1.5,-105.0,193.5,194.5,-100.0
San Antonio,Houston,2016-12-20,2.5,-110.0,1.5,-110.0,211.5,213.5,-111.0
Houston,San Antonio,2016-12-20,-2.5,-110.0,-1.5,-100.0,211.5,213.5,101.0
Cleveland,Milwaukee,2016-12-20,-6.0,-110.0,-3.0,-106.0,214.0,212.5,-106.0
Milwaukee,Cleveland,2016-12-20,6.0,-110.0,3.0,-104.0,214.0,212.5,-104.0
Utah,Golden State,2016-12-20,12.0,-110.0,12.5,-101.0,211.5,210.5,-105.0
Golden State,Utah,2016-12-20,-12.0,-110.0,-12.5,-109.0,211.5,210.5,-105.0
Portland,Sacramento,2016-12-20,2.0,-110.0,-1.0,-100.0,215.0,217.0,-102.0
Sacramento,Portland,2016-12-20,-2.0,-110.0,1.0,-110.0,215.0,217.0,-108.0
Denver,L.A. Clippers,2016-12-20,7.0,-110.0,8.0,-108.0,213.5,218.0,-105.0
L.A. Clippers,Denver,2016-12-20,-7.0,-110.0,-8.0,-102.0,213.5,218.0,-105.0
Milwaukee,Cleveland,2016-12-21,8.0,-110.0,6.0,-104.0,210.5,206.5,-110.0
Cleveland,Milwaukee,2016-12-21,-8.0,-110.0,-6.0,-106.0,210.5,206.5,100.0
Minnesota,Atlanta,2016-12-21,5.0,-110.0,4.0,-110.0,212.0,216.0,-105.0
Atlanta,Minnesota,2016-12-21,-5.0,-110.0,-4.0,-100.0,212.0,216.0,-105.0
Memphis,Detroit,2016-12-21,6.5,-110.0,6.5,-110.0,184.0,187.5,-113.0
Detroit,Memphis,2016-12-21,-6.5,-110.0,-6.5,-100.0,184.0,187.5,102.0
Washington,Chicago,2016-12-21,4.5,-110.0,4.0,-108.0,207.5,209.0,-114.0
Chicago,Washington,2016-12-21,-4.5,-110.0,-4.0,-102.0,207.5,209.0,103.0
Oklahoma City,New Orleans,2016-12-21,-1.0,-110.0,-2.0,102.0,210.5,209.0,-105.0
New Orleans,Oklahoma City,2016-12-21,1.0,-110.0,2.0,-113.0,210.5,209.0,-105.0
Houston,Phoenix,2016-12-21,-5.0,-110.0,-6.0,-108.0,224.5,227.0,-116.0
Phoenix,Houston,2016-12-21,5.0,-110.0,6.0,-102.0,224.5,227.0,105.0
Sacramento,Utah,2016-12-21,7.0,-110.0,8.0,-102.0,192.5,193.5,-102.0
Utah,Sacramento,2016-12-21,-7.0,-110.0,-8.0,-108.0,192.5,193.5,-108.0
Dallas,Portland,2016-12-21,6.0,-110.0,6.0,-107.0,209.5,210.0,-110.0
Portland,Dallas,2016-12-21,-6.0,-110.0,-6.0,-103.0,209.5,210.0,-100.0
Boston,Indiana,2016-12-22,-1.0,-110.0,-1.0,-101.0,208.5,209.0,-110.0
Indiana,Boston,2016-12-22,1.0,-110.0,1.0,-109.0,208.5,209.0,100.0
Orlando,New York,2016-12-22,6.0,-110.0,4.0,-110.0,210.0,210.5,-107.0
New York,Orlando,2016-12-22,-6.0,-110.0,-4.0,-100.0,210.0,210.5,-103.0
Golden State,Brooklyn,2016-12-22,-13.0,-110.0,-13.5,-100.0,231.5,231.0,-104.0
Brooklyn,Golden State,2016-12-22,13.0,-110.0,13.5,-110.0,231.5,231.0,-106.0
L.A. Lakers,Miami,2016-12-22,4.0,-110.0,6.0,-102.0,208.5,211.5,-108.0
Miami,L.A. Lakers,2016-12-22,-4.0,-110.0,-6.0,-108.0,208.5,211.5,-102.0
San Antonio,L.A. Clippers,2016-12-22,1.5,-110.0,-2.0,-102.0,205.0,205.0,-105.0
L.A. Clippers,San Antonio,2016-12-22,-1.5,-110.0,2.0,-108.0,205.0,205.0,-105.0
Chicago,Charlotte,2016-12-23,4.0,-110.0,4.5,102.0,204.5,205.5,-104.0
Charlotte,Chicago,2016-12-23,-4.0,-110.0,-4.5,-113.0,204.5,205.5,-106.0
L.A. Lakers,Orlando,2016-12-23,4.0,-110.0,4.5,100.0,212.5,210.0,-103.0
Orlando,L.A. Lakers,2016-12-23,-4.0,-110.0,-4.5,-110.0,212.5,210.0,-107.0
Oklahoma City,Boston,2016-12-23,5.5,-110.0,5.5,-109.0,209.0,211.0,-112.0
Boston,Oklahoma City,2016-12-23,-5.5,-110.0,-5.5,-101.0,209.0,211.0,102.0
Golden State,Detroit,2016-12-23,-9.0,-110.0,-7.5,-105.0,211.0,214.0,-103.0
Detroit,Golden State,2016-12-23,9.0,-110.0,7.5,-105.0,211.0,214.0,-107.0
Brooklyn,Cleveland,2016-12-23,16.5,-110.0,16.5,-101.0,221.0,225.0,-103.0
Cleveland,Brooklyn,2016-12-23,-16.5,-110.0,-16.5,-109.0,221.0,225.0,-107.0
Miami,New Orleans,2016-12-23,4.0,-110.0,5.0,-103.0,206.0,206.0,103.0
New Orleans,Miami,2016-12-23,-4.0,-110.0,-5.0,-107.0,206.0,206.0,-114.0
Washington,Milwaukee,2016-12-23,4.0,-110.0,3.5,-113.0,213.5,215.5,-110.0
Milwaukee,Washington,2016-12-23,-4.0,-110.0,-3.5,102.0,213.5,215.5,-100.0
Houston,Memphis,2016-12-23,-3.5,-110.0,-3.5,102.0,207.0,205.5,-106.0
Memphis,Houston,2016-12-23,3.5,-110.0,3.5,-113.0,207.0,205.5,-104.0
Sacramento,Minnesota,2016-12-23,3.0,-108.0,5.0,102.0,208.5,206.0,-110.0
Minnesota,Sacramento,2016-12-23,-3.0,-112.0,-5.0,-113.0,208.5,206.0,-100.0
Philadelphia,Phoenix,2016-12-23,3.5,-110.0,6.0,-103.0,210.0,213.0,-100.0
Phoenix,Philadelphia,2016-12-23,-3.5,-110.0,-6.0,-107.0,210.0,213.0,-110.0
Atlanta,Denver,2016-12-23,3.0,-110.0,6.0,-100.0,221.5,217.0,-118.0
Denver,Atlanta,2016-12-23,-3.0,-110.0,-6.0,-110.0,221.5,217.0,107.0
Toronto,Utah,2016-12-23,0.0,-110.0,1.0,-110.0,200.0,198.5,-107.0
Utah,Toronto,2016-12-23,0.0,-110.0,-1.0,-100.0,200.0,198.5,-103.0
San Antonio,Portland,2016-12-23,-3.0,-110.0,-2.0,-107.0,211.5,212.0,101.0
Portland,San Antonio,2016-12-23,3.0,-110.0,2.0,-103.0,211.5,212.0,-111.0
Dallas,L.A. Clippers,2016-12-23,5.5,-110.0,4.0,-105.0,195.5,194.5,-113.0
L.A. Clippers,Dallas,2016-12-23,-5.5,-110.0,-4.0,-105.0,195.5,194.5,102.0
Boston,New York,2016-12-25,0.0,-110.0,-2.0,-101.0,212.5,210.5,-105.0
New York,Boston,2016-12-25,0.0,-110.0,2.0,-109.0,212.5,210.5,-105.0
Golden State,Cleveland,2016-12-25,-1.5,-110.0,-3.5,-101.0,223.5,220.5,102.0
Cleveland,Golden State,2016-12-25,1.5,-110.0,3.5,-109.0,223.5,220.5,-113.0
Chicago,San Antonio,2016-12-25,7.5,-110.0,9.0,-102.0,201.5,199.0,-105.0
San Antonio,Chicago,2016-12-25,-7.5,-110.0,-9.0,-108.0,201.5,199.0,-105.0
Minnesota,Oklahoma City,2016-12-25,4.5,-110.0,4.0,-106.0,204.0,211.5,-110.0
Oklahoma City,Minnesota,2016-12-25,-4.5,-110.0,-4.0,-104.0,204.0,211.5,-100.0
L.A. Clippers,L.A. Lakers,2016-12-25,-6.0,-110.0,-2.5,102.0,219.0,210.0,-105.0
L.A. Lakers,L.A. Clippers,2016-12-25,6.0,-110.0,2.5,-113.0,219.0,210.0,-105.0
Milwaukee,Washington,2016-12-26,5.0,-110.0,3.5,-104.0,213.5,214.0,-105.0
Washington,Milwaukee,2016-12-26,-5.0,-110.0,-3.5,-106.0,213.5,214.0,-105.0
Memphis,Orlando,2016-12-26,-1.0,-110.0,-3.0,-105.0,196.0,193.5,-105.0
Orlando,Memphis,2016-12-26,1.0,-110.0,3.0,-105.0,196.0,193.5,-105.0
Charlotte,Brooklyn,2016-12-26,-6.5,-110.0,-6.5,-106.0,214.5,217.0,-113.0
Brooklyn,Charlotte,2016-12-26,6.5,-110.0,6.5,-104.0,214.5,217.0,102.0
Cleveland,Detroit,2016-12-26,6.5,-110.0,5.5,-105.0,204.5,204.5,-103.0
Detroit,Cleveland,2016-12-26,-6.5,-110.0,-5.5,-105.0,204.5,204.5,-107.0
Phoenix,Houston,2016-12-26,11.0,-110.0,12.5,-110.0,227.5,230.0,-105.0
Houston,Phoenix,2016-12-26,-11.0,-110.0,-12.5,-100.0,227.5,230.0,-105.0
Atlanta,Minnesota,2016-12-26,4.0,-110.0,-1.5,-108.0,214.0,208.0,102.0
Minnesota,Atlanta,2016-12-26,-4.0,-110.0,1.5,-102.0,214.0,208.0,-113.0
Indiana,Chicago,2016-12-26,3.0,-110.0,2.0,106.0,205.0,205.5,-106.0
Chicago,Indiana,2016-12-26,-3.0,-110.0,-2.0,-117.0,205.0,205.5,-104.0
Dallas,New Orleans,2016-12-26,5.0,-110.0,4.5,-104.0,200.5,200.0,-105.0
New Orleans,Dallas,2016-12-26,-5.0,-110.0,-4.5,-106.0,200.5,200.0,-105.0
Toronto,Portland,2016-12-26,-4.5,-110.0,-8.0,-105.0,217.5,215.0,-105.0
Portland,Toronto,2016-12-26,4.5,-110.0,8.0,-105.0,217.5,215.0,-105.0
Philadelphia,Sacramento,2016-12-26,9.5,-110.0,9.0,-108.0,207.0,204.5,-119.0
Sacramento,Philadelphia,2016-12-26,-9.5,-110.0,-9.0,-102.0,207.0,204.5,108.0
Denver,L.A. Clippers,2016-12-26,0.0,-110.0,-4.5,102.0,210.0,208.5,-106.0
L.A. Clippers,Denver,2016-12-26,0.0,-110.0,4.5,-113.0,210.0,208.5,-104.0
Memphis,Boston,2016-12-27,7.0,-110.0,7.5,-102.0,197.5,198.0,-107.0
Boston,Memphis,2016-12-27,-7.0,-110.0,-7.5,-108.0,197.5,198.0,-103.0
Oklahoma City,Miami,2016-12-27,-3.5,-110.0,-4.5,-102.0,206.0,202.5,-110.0
Miami,Oklahoma City,2016-12-27,3.5,-110.0,4.5,-108.0,206.0,202.5,-100.0
Houston,Dallas,2016-12-27,-6.0,-110.0,-5.0,104.0,211.0,209.5,-102.0
Dallas,Houston,2016-12-27,6.0,-110.0,5.0,-115.0,211.0,209.5,-108.0
Utah,L.A. Lakers,2016-12-27,-4.5,-110.0,-5.5,-105.0,200.5,204.0,-110.0
L.A. Lakers,Utah,2016-12-27,4.5,-110.0,5.5,-105.0,200.5,204.0,100.0
Indiana,Washington,2016-12-28,4.5,-110.0,4.0,100.0,213.0,214.5,-108.0
Washington,Indiana,2016-12-28,-4.5,-110.0,-4.0,-110.0,213.0,214.5,-102.0
Charlotte,Orlando,2016-12-28,-2.0,-110.0,-4.0,-109.0,204.0,204.5,-103.0
Orlando,Charlotte,2016-12-28,2.0,-110.0,4.0,-101.0,204.0,204.5,-107.0
New York,Atlanta,2016-12-28,2.0,-110.0,5.0,-104.0,212.0,210.5,-109.0
Atlanta,New York,2016-12-28,-2.0,-110.0,-5.0,-106.0,212.0,210.5,-101.0
Milwaukee,Detroit,2016-12-28,4.0,-110.0,3.5,-113.0,201.0,203.5,-105.0
Detroit,Milwaukee,2016-12-28,-4.0,-110.0,-3.5,102.0,201.0,203.5,-105.0
L.A. Clippers,New Orleans,2016-12-28,4.0,-110.0,-1.0,-102.0,204.0,209.5,102.0
New Orleans,L.A. Clippers,2016-12-28,-4.0,-110.0,1.0,-108.0,204.0,209.5,-113.0
Brooklyn,Chicago,2016-12-28,10.5,-110.0,9.5,-104.0,213.0,213.5,-113.0
Chicago,Brooklyn,2016-12-28,-10.5,-110.0,-9.5,-106.0,213.0,213.5,102.0
Phoenix,San Antonio,2016-12-28,13.5,-110.0,11.5,-113.0,214.0,214.5,-106.0
San Antonio,Phoenix,2016-12-28,-13.5,-110.0,-11.5,102.0,214.0,214.5,-104.0
Minnesota,Denver,2016-12-28,5.0,-110.0,4.0,-109.0,215.0,217.5,-108.0
Denver,Minnesota,2016-12-28,-5.0,-110.0,-4.0,-101.0,215.0,217.5,-102.0
Sacramento,Portland,2016-12-28,-3.0,-110.0,2.0,-109.0,210.0,207.0,-101.0
Portland,Sacramento,2016-12-28,3.0,-110.0,-2.0,-101.0,210.0,207.0,-109.0
Toronto,Golden State,2016-12-28,10.0,-110.0,9.5,-115.0,226.5,227.5,-103.0
Golden State,Toronto,2016-12-28,-10.0,-110.0,-9.5,104.0,226.5,227.5,-107.0
Miami,Charlotte,2016-12-29,6.0,-110.0,6.0,-103.0,199.0,204.0,-102.0
Charlotte,Miami,2016-12-29,-6.0,-110.0,-6.0,-107.0,199.0,204.0,-108.0
Boston,Cleveland,2016-12-29,7.5,-110.0,6.5,-110.0,216.5,217.0,-105.0
Cleveland,Boston,2016-12-29,-7.5,-110.0,-6.5,-100.0,216.5,217.0,-105.0
Oklahoma City,Memphis,2016-12-29,1.5,-110.0,1.5,-110.0,199.5,198.0,102.0
Memphis,Oklahoma City,2016-12-29,-1.5,-110.0,-1.5,-100.0,199.5,198.0,-113.0
Toronto,Phoenix,2016-12-29,-8.0,-110.0,-8.5,104.0,220.0,222.5,-104.0
Phoenix,Toronto,2016-12-29,8.0,-110.0,8.5,-115.0,220.0,222.5,-106.0
Philadelphia,Utah,2016-12-29,12.0,-110.0,14.5,-106.0,198.0,196.5,-102.0
Utah,Philadelphia,2016-12-29,-12.0,-110.0,-14.5,-104.0,198.0,196.5,-108.0
Dallas,L.A. Lakers,2016-12-29,4.5,-110.0,3.5,102.0,203.5,205.0,102.0
L.A. Lakers,Dallas,2016-12-29,-4.5,-110.0,-3.5,-113.0,203.5,205.0,-113.0
Chicago,Indiana,2016-12-30,3.5,-110.0,4.0,100.0,204.5,202.5,102.0
Indiana,Chicago,2016-12-30,-3.5,-110.0,-4.0,-110.0,204.5,202.5,-113.0
Brooklyn,Washington,2016-12-30,10.0,-110.0,7.5,-106.0,220.5,220.0,-100.0
Washington,Brooklyn,2016-12-30,-10.0,-110.0,-7.5,-104.0,220.5,220.0,-110.0
Miami,Boston,2016-12-30,9.5,-110.0,9.5,-108.0,203.5,203.0,-110.0
Boston,Miami,2016-12-30,-9.5,-110.0,-9.5,-102.0,203.5,203.0,-100.0
New York,New Orleans,2016-12-30,2.0,-110.0,3.0,-100.0,211.5,215.5,-111.0
New Orleans,New York,2016-12-30,-2.0,-110.0,-3.0,-110.0,211.5,215.5,101.0
Detroit,Atlanta,2016-12-30,4.0,-110.0,2.5,-103.0,203.0,199.0,-101.0
Atlanta,Detroit,2016-12-30,-4.0,-110.0,-2.5,-107.0,203.0,199.0,-109.0
Milwaukee,Minnesota,2016-12-30,2.0,-110.0,1.5,-103.0,210.0,209.5,102.0
Minnesota,Milwaukee,2016-12-30,-2.0,-110.0,-1.5,-107.0,210.0,209.5,-112.0
L.A. Clippers,Houston,2016-12-30,5.0,-105.0,10.5,-102.0,218.5,217.0,-109.0
Houston,L.A. Clippers,2016-12-30,-5.0,-115.0,-10.5,-108.0,218.5,217.0,-101.0
Portland,San Antonio,2016-12-30,13.0,-113.0,10.0,-110.0,207.0,202.5,-103.0
San Antonio,Portland,2016-12-30,-13.0,-107.0,-10.0,-100.0,207.0,202.5,-107.0
Philadelphia,Denver,2016-12-30,12.0,-110.0,10.5,-113.0,212.5,213.0,-105.0
Denver,Philadelphia,2016-12-30,-12.0,-110.0,-10.5,102.0,212.5,213.0,-105.0
Dallas,Golden State,2016-12-30,18.5,-110.0,18.5,-100.0,213.0,213.5,-103.0
Golden State,Dallas,2016-12-30,-18.5,-110.0,-18.5,-110.0,213.0,213.5,-107.0
Memphis,Sacramento,2016-12-31,3.0,-110.0,-2.0,105.0,196.0,195.0,-105.0
Sacramento,Memphis,2016-12-31,-3.0,-110.0,2.0,-116.0,196.0,195.0,-105.0
Cleveland,Charlotte,2016-12-31,-3.0,-110.0,-1.0,-103.0,213.0,209.5,-104.0
Charlotte,Cleveland,2016-12-31,3.0,-110.0,1.0,-107.0,213.0,209.5,-106.0
Milwaukee,Chicago,2016-12-31,3.0,-110.0,3.5,-105.0,201.5,203.0,105.0
Chicago,Milwaukee,2016-12-31,-3.0,-110.0,-3.5,-105.0,201.5,203.0,-116.0
L.A. Clippers,Oklahoma City,2016-12-31,6.5,-110.0,9.0,-107.0,212.5,210.0,100.0
Oklahoma City,L.A. Clippers,2016-12-31,-6.5,-110.0,-9.0,-103.0,212.5,210.0,-110.0
New York,Houston,2016-12-31,9.0,-110.0,12.5,-107.0,222.5,224.5,-100.0
Houston,New York,2016-12-31,-9.0,-110.0,-12.5,-103.0,222.5,224.5,-110.0
Phoenix,Utah,2016-12-31,10.5,-110.0,11.5,-107.0,206.5,207.0,-108.0
Utah,Phoenix,2016-12-31,-10.5,-110.0,-11.5,-103.0,206.5,207.0,-102.0
Orlando,Indiana,2017-01-01,6.0,-110.0,6.0,-104.0,207.0,209.5,-105.0
Indiana,Orlando,2017-01-01,-6.0,-110.0,-6.0,-106.0,207.0,209.5,-105.0
San Antonio,Atlanta,2017-01-01,-3.5,-110.0,-5.0,-100.0,204.0,199.5,102.0
Atlanta,San Antonio,2017-01-01,3.5,-110.0,5.0,-110.0,204.0,199.5,-113.0
Detroit,Miami,2017-01-01,-3.5,-110.0,-6.5,-107.0,196.0,199.0,102.0
Miami,Detroit,2017-01-01,3.5,-110.0,6.5,-103.0,196.0,199.0,-113.0
Portland,Minnesota,2017-01-01,8.0,-110.0,6.0,-101.0,209.0,208.0,-108.0
Minnesota,Portland,2017-01-01,-8.0,-110.0,-6.0,-109.0,209.0,208.0,-102.0
Toronto,L.A. Lakers,2017-01-01,-7.0,-110.0,-8.0,-100.0,215.5,218.0,-102.0
L.A. Lakers,Toronto,2017-01-01,7.0,-110.0,8.0,-110.0,215.5,218.0,-108.0
Orlando,Indiana,2017-01-01,6.0,-110.0,6.0,-104.0,207.0,209.5,-105.0
Indiana,Orlando,2017-01-01,-6.0,-110.0,-6.0,-106.0,207.0,209.5,-105.0
San Antonio,Atlanta,2017-01-01,-3.5,-110.0,-5.0,-100.0,204.0,199.5,102.0
Atlanta,San Antonio,2017-01-01,3.5,-110.0,5.0,-110.0,204.0,199.5,-113.0
Detroit,Miami,2017-01-01,-3.5,-110.0,-6.5,-107.0,196.0,199.0,102.0
Miami,Detroit,2017-01-01,3.5,-110.0,6.5,-103.0,196.0,199.0,-113.0
Portland,Minnesota,2017-01-01,8.0,-110.0,6.0,-101.0,209.0,208.0,-108.0
Minnesota,Portland,2017-01-01,-8.0,-110.0,-6.0,-109.0,209.0,208.0,-102.0
Toronto,L.A. Lakers,2017-01-01,-7.0,-110.0,-8.0,-100.0,215.5,218.0,-102.0
L.A. Lakers,Toronto,2017-01-01,7.0,-110.0,8.0,-110.0,215.5,218.0,-108.0
Oklahoma City,Milwaukee,2017-01-02,2.5,-110.0,1.5,102.0,211.5,213.5,-103.0
Milwaukee,Oklahoma City,2017-01-02,-2.5,-110.0,-1.5,-113.0,211.5,213.5,-107.0
New Orleans,Cleveland,2017-01-02,10.0,-110.0,9.0,-101.0,216.0,217.5,-103.0
Cleveland,New Orleans,2017-01-02,-10.0,-110.0,-9.0,-109.0,216.0,217.5,-107.0
Utah,Brooklyn,2017-01-02,-6.5,-110.0,-6.5,-102.0,207.5,206.0,-103.0
Brooklyn,Utah,2017-01-02,6.5,-110.0,6.5,-108.0,207.5,206.0,-107.0
Orlando,New York,2017-01-02,4.0,-110.0,4.0,-105.0,208.5,211.0,-110.0
New York,Orlando,2017-01-02,-4.0,-110.0,-4.0,-105.0,208.5,211.0,-100.0
Washington,Houston,2017-01-02,9.0,-110.0,7.5,-109.0,229.0,230.5,-112.0
Houston,Washington,2017-01-02,-9.0,-110.0,-7.5,-101.0,229.0,230.5,102.0
Charlotte,Chicago,2017-01-02,1.5,-110.0,-1.5,-103.0,203.0,199.5,-106.0
Chicago,Charlotte,2017-01-02,-1.5,-110.0,1.5,-107.0,203.0,199.5,-104.0
Denver,Golden State,2017-01-02,15.5,-110.0,15.5,-113.0,227.0,232.0,-105.0
Golden State,Denver,2017-01-02,-15.5,-110.0,-15.5,102.0,227.0,232.0,-105.0
Phoenix,L.A. Clippers,2017-01-02,5.5,-110.0,4.5,-106.0,209.0,213.5,-113.0
L.A. Clippers,Phoenix,2017-01-02,-5.5,-110.0,-4.5,-104.0,209.0,213.5,102.0
Minnesota,Philadelphia,2017-01-03,-5.0,-110.0,-4.5,-110.0,206.0,205.5,-101.0
Philadelphia,Minnesota,2017-01-03,5.0,-110.0,4.5,-100.0,206.0,205.5,-109.0
Indiana,Detroit,2017-01-03,4.0,-110.0,5.0,-104.0,203.0,205.0,-104.0
Detroit,Indiana,2017-01-03,-4.0,-110.0,-5.0,-106.0,203.0,205.0,-106.0
Utah,Boston,2017-01-03,6.0,-110.0,5.5,-105.0,201.0,200.0,102.0
Boston,Utah,2017-01-03,-6.0,-110.0,-5.5,-105.0,201.0,200.0,-113.0
Toronto,San Antonio,2017-01-03,7.0,-110.0,6.0,-108.0,212.5,206.0,-110.0
San Antonio,Toronto,2017-01-03,-7.0,-110.0,-6.0,-102.0,212.5,206.0,100.0
Washington,Dallas,2017-01-03,-1.0,-110.0,1.5,-105.0,202.0,201.5,-110.0
Dallas,Washington,2017-01-03,1.0,-110.0,-1.5,-105.0,202.0,201.5,-100.0
Miami,Phoenix,2017-01-03,2.5,-110.0,5.0,102.0,209.5,212.5,-111.0
Phoenix,Miami,2017-01-03,-2.5,-110.0,-5.0,-113.0,209.5,212.5,101.0
Sacramento,Denver,2017-01-03,0.0,-110.0,3.5,-100.0,214.0,215.0,-100.0
Denver,Sacramento,2017-01-03,0.0,-110.0,-3.5,-110.0,214.0,215.0,-110.0
Memphis,L.A. Lakers,2017-01-03,-3.0,-110.0,-5.0,-104.0,203.5,207.0,102.0
L.A. Lakers,Memphis,2017-01-03,3.0,-110.0,5.0,-106.0,203.5,207.0,-112.0
Atlanta,Orlando,2017-01-04,-3.0,-110.0,-2.0,-110.0,205.0,207.5,-107.0
Orlando,Atlanta,2017-01-04,3.0,-110.0,2.0,-100.0,205.0,207.5,-103.0
Oklahoma City,Charlotte,2017-01-04,3.0,-110.0,2.0,-101.0,209.5,209.0,-109.0
Charlotte,Oklahoma City,2017-01-04,-3.0,-110.0,-2.0,-109.0,209.5,209.0,-101.0
Milwaukee,New York,2017-01-04,0.0,-110.0,-3.5,-104.0,213.0,212.5,-107.0
New York,Milwaukee,2017-01-04,0.0,-110.0,3.5,-106.0,213.0,212.5,-103.0
Chicago,Cleveland,2017-01-04,8.0,-110.0,4.0,104.0,208.5,204.0,102.0
Cleveland,Chicago,2017-01-04,-8.0,-110.0,-4.0,-115.0,208.5,204.0,-113.0
Portland,Golden State,2017-01-04,16.0,-110.0,16.0,101.0,225.0,223.0,107.0
Golden State,Portland,2017-01-04,-16.0,-110.0,-16.0,-111.0,225.0,223.0,-118.0
Miami,Sacramento,2017-01-04,7.5,-110.0,7.5,102.0,209.5,204.0,-103.0
Sacramento,Miami,2017-01-04,-7.5,-110.0,-7.5,-113.0,209.5,204.0,-107.0
Memphis,L.A. Clippers,2017-01-04,1.0,-110.0,-1.5,-102.0,198.5,197.0,102.0
L.A. Clippers,Memphis,2017-01-04,-1.0,-110.0,1.5,-108.0,198.5,197.0,-112.0
Brooklyn,Indiana,2017-01-05,10.5,-110.0,10.5,102.0,218.5,219.5,-105.0
Indiana,Brooklyn,2017-01-05,-10.5,-110.0,-10.5,-113.0,218.5,219.5,-105.0
Charlotte,Detroit,2017-01-05,3.0,-110.0,5.5,-108.0,201.0,208.0,102.0
Detroit,Charlotte,2017-01-05,-3.0,-110.0,-5.5,-102.0,201.0,208.0,-113.0
Utah,Toronto,2017-01-05,6.0,-110.0,4.5,-103.0,205.0,197.0,-100.0
Toronto,Utah,2017-01-05,-6.0,-110.0,-4.5,-107.0,205.0,197.0,-110.0
Oklahoma City,Houston,2017-01-05,7.5,-110.0,7.5,-100.0,222.5,227.5,-113.0
Houston,Oklahoma City,2017-01-05,-7.5,-110.0,-7.5,-110.0,222.5,227.5,102.0
Atlanta,New Orleans,2017-01-05,2.5,-110.0,2.0,-108.0,210.0,208.5,-101.0
New Orleans,Atlanta,2017-01-05,-2.5,-110.0,-2.0,-102.0,210.0,208.5,-109.0
Phoenix,Dallas,2017-01-05,4.5,-110.0,5.5,-103.0,206.5,206.0,-108.0
Dallas,Phoenix,2017-01-05,-4.5,-110.0,-5.5,-107.0,206.5,206.0,-102.0
San Antonio,Denver,2017-01-05,-6.0,-110.0,-7.0,100.0,213.0,213.0,-108.0
Denver,San Antonio,2017-01-05,6.0,-110.0,7.0,-110.0,213.0,213.0,-102.0
L.A. Lakers,Portland,2017-01-05,3.5,-110.0,6.5,-105.0,214.0,222.0,-105.0
Portland,L.A. Lakers,2017-01-05,-3.5,-110.0,-6.5,-105.0,214.0,222.0,-105.0
Minnesota,Washington,2017-01-06,6.0,-110.0,4.5,-108.0,210.0,211.5,-102.0
Washington,Minnesota,2017-01-06,-6.0,-110.0,-4.5,-102.0,210.0,211.5,-108.0
Houston,Orlando,2017-01-06,-6.0,-110.0,-5.0,102.0,222.0,224.0,-102.0
Orlando,Houston,2017-01-06,6.0,-110.0,5.0,-113.0,222.0,224.0,-108.0
Cleveland,Brooklyn,2017-01-06,-12.5,-110.0,-13.0,-105.0,222.0,221.0,-105.0
Brooklyn,Cleveland,2017-01-06,12.5,-110.0,13.0,-105.0,222.0,221.0,-105.0
Philadelphia,Boston,2017-01-06,12.5,-110.0,11.0,-110.0,210.0,212.0,-108.0
Boston,Philadelphia,2017-01-06,-12.5,-110.0,-11.0,100.0,210.0,212.0,-102.0
New York,Milwaukee,2017-01-06,6.0,-110.0,5.0,-101.0,213.5,213.5,-104.0
Milwaukee,New York,2017-01-06,-6.0,-110.0,-5.0,-109.0,213.5,213.5,-106.0
L.A. Clippers,Sacramento,2017-01-06,1.5,-110.0,-2.5,-106.0,206.0,212.5,-110.0
Sacramento,L.A. Clippers,2017-01-06,-1.5,-110.0,2.5,-104.0,206.0,212.5,-100.0
Miami,L.A. Lakers,2017-01-06,3.0,-105.0,2.5,102.0,210.0,213.5,-103.0
L.A. Lakers,Miami,2017-01-06,-3.0,-115.0,-2.5,-113.0,210.0,213.5,-107.0
Memphis,Golden State,2017-01-06,14.5,-110.0,13.5,104.0,214.0,216.0,-107.0
Golden State,Memphis,2017-01-06,-14.5,-110.0,-13.5,-115.0,214.0,216.0,-103.0
New York,Indiana,2017-01-07,6.5,-110.0,7.0,-113.0,216.0,217.0,-110.0
Indiana,New York,2017-01-07,-6.5,-110.0,-7.0,102.0,216.0,217.0,-100.0
New Orleans,Boston,2017-01-07,8.5,-110.0,6.0,-105.0,211.5,211.5,-104.0
Boston,New Orleans,2017-01-07,-8.5,-110.0,-6.0,-105.0,211.5,211.5,-106.0
Utah,Minnesota,2017-01-07,-1.5,-110.0,-4.5,-108.0,196.0,193.0,-108.0
